gene,ensembl_gene_id,log2FoldChange,padj
Ntsr2,ENSMUSG00000020591,-1.82625577823146,1.02814706419408e-06
Sdc1,ENSMUSG00000020592,-1.48864120151488,0.310771384263965
Lpin1,ENSMUSG00000020593,0.485129823919261,0.00869727276547722
Pum2,ENSMUSG00000020594,-0.271881476045918,0.0265690632798266
Nrcam,ENSMUSG00000020598,-0.157700859310043,0.472606525617194
Rgs9,ENSMUSG00000020599,0.712307825162334,2.63131067625044e-07
Slc7a15,ENSMUSG00000020600,-3.100559341196,0.482872185504684
Trib2,ENSMUSG00000020601,-0.584566459695657,6.28205155486539e-07
Arsg,ENSMUSG00000020604,-0.443786646838016,0.368211711535125
Hs1bp3,ENSMUSG00000020605,0.243470757676193,0.667072668856775
Lratd1,ENSMUSG00000020607,-2.26138892633193,1.58041470727623e-44
Smc6,ENSMUSG00000020608,0.387284037806858,2.66690087122551e-06
Apob,ENSMUSG00000020609,5.90271090413359,0.163848451859929
Amz2,ENSMUSG00000020610,0.414132368061875,0.00175877335714586
Gna13,ENSMUSG00000020611,-0.464298308745054,1.61488973380108e-06
Prkar1a,ENSMUSG00000020612,0.110512900926147,0.275103535888611
Fam20a,ENSMUSG00000020614,-2.429002800689,0.00803686928258383
1700012B07Rik,ENSMUSG00000020617,,
Abca8b,ENSMUSG00000020620,0.220659310540983,0.633028526514572
Rdh14,ENSMUSG00000020621,0.748612909290341,0.000256970429390462
Nt5c1b,ENSMUSG00000020622,-1.94481684533054,
Map2k6,ENSMUSG00000020623,-0.999673910686943,5.20082398718449e-06
4933434M16Rik,ENSMUSG00000020624,,
Klhl29,ENSMUSG00000020627,1.04493075635492,1.38203820949512e-21
Trappc12,ENSMUSG00000020628,-0.481190401622508,0.00166657624849294
Adi1,ENSMUSG00000020629,0.279975888997653,0.29119759188246
Rnaseh1,ENSMUSG00000020630,0.111774962525033,0.714873968353976
Dcdc2c,ENSMUSG00000020633,-3.23345959863371,
Ubxn2a,ENSMUSG00000020634,0.128992795002341,0.429498318928711
Fkbp1b,ENSMUSG00000020635,0.612359793220505,3.70607694638998e-09
Allc,ENSMUSG00000020636,-0.138933615448937,0.969567087031809
Cmpk2,ENSMUSG00000020638,-0.25353095296195,0.31842732114158
Pfn4,ENSMUSG00000020639,-0.268860024234452,0.447667216438227
Itsn2,ENSMUSG00000020640,-0.827058308358472,1.36197983619269e-05
Rsad2,ENSMUSG00000020641,2.49425013946979,4.69472256131961e-06
Rnf144a,ENSMUSG00000020642,-0.995020402802559,4.38410322422622e-10
Id2,ENSMUSG00000020644,-2.30158904282057,4.28424560689869e-13
Mboat2,ENSMUSG00000020646,-0.450396685242394,0.00153174915969165
Ncoa1,ENSMUSG00000020647,-0.380649290678012,4.46938901905732e-08
Dus4l,ENSMUSG00000020648,0.203585266171078,0.749289781133332
Rrm2,ENSMUSG00000020649,-0.8383237224811,0.193219206645343
Bcap29,ENSMUSG00000020650,0.120521899722647,0.677906870367654
Slc26a4,ENSMUSG00000020651,-7.78326013401774,1.67436115911165e-06
Cenpo,ENSMUSG00000020652,-0.135065022034055,0.857461019532561
Klf11,ENSMUSG00000020653,0.691908290000864,0.0456013749907311
Adcy3,ENSMUSG00000020654,0.115163197372914,0.700279553690299
Grhl1,ENSMUSG00000020656,-0.93011941626654,0.0137946354791266
Dnajc27,ENSMUSG00000020657,-0.28592223524456,0.00900973612535219
Efr3b,ENSMUSG00000020658,-1.00136605840364,3.8484924907587e-08
Cbll1,ENSMUSG00000020659,-0.0439450695573504,0.890438431278354
Pomc,ENSMUSG00000020660,-1.54058045435547,4.84075912830175e-07
Dnmt3a,ENSMUSG00000020661,-0.923908371505231,9.21754678033133e-19
Dld,ENSMUSG00000020664,-0.390332376980277,1.01268637155568e-06
Kif3c,ENSMUSG00000020668,0.137122021432757,0.344320188682676
Sh3yl1,ENSMUSG00000020669,1.91629010761833,5.3064901001775e-61
Rab10,ENSMUSG00000020671,-0.0593206251751406,0.797398905151071
Sntg2,ENSMUSG00000020672,0.197041679726805,0.855846656350992
Tpo,ENSMUSG00000020673,-0.883384930559908,0.422466770129911
Pxdn,ENSMUSG00000020674,-0.274777863511492,0.668106504382817
Ccl11,ENSMUSG00000020676,-3.47867313195811,0.272498307360841
Ddx52,ENSMUSG00000020677,-0.55738183411054,0.025380946183724
Hnf1b,ENSMUSG00000020679,1.80077065876343,1.98644374982519e-12
Taf15,ENSMUSG00000020680,0.346100370364272,0.101102153799076
Ace,ENSMUSG00000020681,0.293837851909924,0.613525210502572
Mmp28,ENSMUSG00000020682,1.99078923369028,
Rasl10b,ENSMUSG00000020684,1.06905641845073,4.857308931332e-15
Gas2l2,ENSMUSG00000020686,-4.89309126324001,0.105911819092756
Cdc27,ENSMUSG00000020687,0.035634441906532,0.846080895538349
Itgb3,ENSMUSG00000020689,0.0825934216670161,0.93773214515703
Efcab3,ENSMUSG00000020690,-3.5807590883279,
Mettl2,ENSMUSG00000020691,0.515249469265631,0.14629538481186
Nle1,ENSMUSG00000020692,-0.467619381645039,0.490197353989023
Tlk2,ENSMUSG00000020694,0.0826914091049414,0.442356632493182
Mrc2,ENSMUSG00000020695,0.187201829243086,0.76731114310135
Rffl,ENSMUSG00000020696,-1.61181265106403,9.22831504369871e-06
Lig3,ENSMUSG00000020697,-0.789695691378348,0.0229277714731035
Cct6b,ENSMUSG00000020698,0.59059251025553,0.858805826598628
Map3k3,ENSMUSG00000020700,0.190686002311523,0.51797708222692
Tmem132e,ENSMUSG00000020701,0.825659441111183,0.018862342994237
Ccl1,ENSMUSG00000020702,1.50434512250088,
5530401A14Rik,ENSMUSG00000020703,0.243848952536268,0.868776482769645
Asic2,ENSMUSG00000020704,0.206562363908531,0.372670178609604
Ddx42,ENSMUSG00000020705,-0.342295507440891,0.0272085676685169
Ftsj3,ENSMUSG00000020706,0.437797045489797,0.124581192452433
Rnf135,ENSMUSG00000020707,-1.20568354242846,0.00948684203711483
Psmc5,ENSMUSG00000020708,0.148543605136326,0.479306882942066
Adap2,ENSMUSG00000020709,-0.980689438269804,0.415205132478935
Tcam1,ENSMUSG00000020712,-1.3414218307207,0.700174651341766
Gh,ENSMUSG00000020713,-1.56754079842739,
Ern1,ENSMUSG00000020715,0.42530514175341,0.0526981485927367
Nf1,ENSMUSG00000020716,0.105608690207395,0.406026877983947
Pecam1,ENSMUSG00000020717,-0.298610042124235,0.88590422469433
Polg2,ENSMUSG00000020718,-0.909046268292941,0.262524088435828
Ddx5,ENSMUSG00000020719,-0.518491096887834,5.90401900575706e-09
Psmd12,ENSMUSG00000020720,-0.0512344466090201,0.672169097689506
Helz,ENSMUSG00000020721,-0.117940128221164,0.319173484341051
Cacng1,ENSMUSG00000020722,-1.10141615837476,0.773334222811387
Cacng4,ENSMUSG00000020723,0.489160974177208,0.000208298892631998
Cep112,ENSMUSG00000020728,-0.483053360929336,0.0461086735745606
Rab37,ENSMUSG00000020732,-1.86914689533616,0.00187821460023997
Slc9a3r1,ENSMUSG00000020733,-1.92686697240895,3.74056098025397e-05
Grin2c,ENSMUSG00000020734,-1.51877115402072,0.000348741042910577
Nt5c,ENSMUSG00000020736,0.328238413560972,0.23547128822217
Jpt1,ENSMUSG00000020737,1.0127583043691,1.54870590191847e-32
Sumo2,ENSMUSG00000020738,0.738676138744498,5.13236712917937e-07
Nup85,ENSMUSG00000020739,0.117974975244555,0.73120790028246
Gga3,ENSMUSG00000020740,-0.124243290504791,0.649904728065936
Cluh,ENSMUSG00000020741,0.0663602069394901,0.824807695461168
Mif4gd,ENSMUSG00000020743,-1.16258435218142,0.0318771178592223
Slc25a19,ENSMUSG00000020744,-0.0228104703153819,0.92394985843546
Pafah1b1,ENSMUSG00000020745,0.0212911920317764,0.907304763300291
Tmem94,ENSMUSG00000020747,-0.16428269143657,0.71711092163141
Recql5,ENSMUSG00000020752,-0.424512023850237,0.681950720496895
Sap30bp,ENSMUSG00000020755,0.12765951961488,0.449320276871994
Itgb4,ENSMUSG00000020758,-2.10945333489569,0.0148522799077409
Galk1,ENSMUSG00000020766,0.326932992533275,0.653548750565957
Unk,ENSMUSG00000020770,0.101237229954069,0.751110557664489
Trim47,ENSMUSG00000020773,-1.99707049028643,0.403126122822248
Aspa,ENSMUSG00000020774,-2.13771631933527,2.78479973410534e-10
Mrpl38,ENSMUSG00000020775,0.724837700099212,5.44675220598227e-05
Fbf1,ENSMUSG00000020776,0.661232886285241,0.000516639071211747
Acox1,ENSMUSG00000020777,-0.329655313223593,4.29621859341653e-05
Ten1,ENSMUSG00000020778,1.30591233046571,2.99659115672427e-06
Srp68,ENSMUSG00000020780,0.431618679714266,1.54706229632109e-05
Tsen54,ENSMUSG00000020781,0.100152708664374,0.948633884770859
Llgl2,ENSMUSG00000020782,-4.83516990128623,0.124439419953213
Ncbp3,ENSMUSG00000020783,0.443361935693208,0.223339108699913
Camkk1,ENSMUSG00000020785,-1.08022337869718,1.34610129210823e-05
P2rx1,ENSMUSG00000020787,-5.38095387517706,0.0506913979461628
Atp2a3,ENSMUSG00000020788,-1.48956093887982,0.3173358663436
Ankfy1,ENSMUSG00000020790,-0.365478379666277,8.75648095049414e-05
Exoc7,ENSMUSG00000020792,0.380379502732436,0.195868273160427
Galr2,ENSMUSG00000020793,-0.617839663054927,0.666241762006205
Ube2g1,ENSMUSG00000020794,-0.708821692529648,1.16234695762862e-07
Spns3,ENSMUSG00000020798,-5.01953765949419,0.0395219537260657
Tekt1,ENSMUSG00000020799,-0.90864806065599,0.60890703160221
Med31,ENSMUSG00000020801,0.787230305191903,0.00182039258673826
Ube2o,ENSMUSG00000020802,-0.292488194365422,0.0130983252864873
Txndc17,ENSMUSG00000020803,1.75681446288694,1.53947672552043e-21
Aanat,ENSMUSG00000020804,-4.13145003371432,0.283125012379863
Slc13a5,ENSMUSG00000020805,-2.40593220847975,0.00573852744639493
Rhbdf2,ENSMUSG00000020806,0.517045777327659,0.850633945434005
4933427D14Rik,ENSMUSG00000020807,-0.940107426028784,0.00180430178820306
Pimreg,ENSMUSG00000020808,-4.60739771159613,0.157961275285934
Cygb,ENSMUSG00000020810,0.456540559205216,5.95914419568179e-05
Wscd1,ENSMUSG00000020811,-1.5490092196211,2.04093584726631e-06
Snhg16,ENSMUSG00000020812,0.398925319824411,0.3242556073661
Mxra7,ENSMUSG00000020814,0.259746849900387,0.260079834935388
Rabep1,ENSMUSG00000020817,-0.145936373313492,0.311526330362153
Mfsd11,ENSMUSG00000020818,1.03981609804845,0.00679145653911298
Kif1c,ENSMUSG00000020821,-1.30347478217429,1.88951070059487e-06
Sec14l1,ENSMUSG00000020823,-0.556152372233471,0.000489012584100141
Nos2,ENSMUSG00000020826,2.28102565499903,0.513787069053285
Mink1,ENSMUSG00000020827,0.416079858008642,0.0357398338647315
Pld2,ENSMUSG00000020828,-2.03045152261063,1.29742424104301e-05
Slc46a1,ENSMUSG00000020829,-0.597333096806858,0.0808650831514078
Vmo1,ENSMUSG00000020830,-1.97168484960057,0.675799216772608
0610010K14Rik,ENSMUSG00000020831,0.48915997233623,0.0968321088429418
Eral1,ENSMUSG00000020832,0.418562781001336,0.102604822261554
Dhrs13,ENSMUSG00000020834,-0.292062227035584,0.492655999142404
Coro6,ENSMUSG00000020836,-2.20824826246112,0.024068773184749
Slc6a4,ENSMUSG00000020838,-3.56692230780983,
Tmigd1,ENSMUSG00000020839,-3.75121880966602,
Blmh,ENSMUSG00000020840,0.508963415849505,0.000495101268079856
Cpd,ENSMUSG00000020841,-0.404633272098446,0.0474939542370474
Timm22,ENSMUSG00000020843,0.845249604741909,0.000248035128084736
Nxn,ENSMUSG00000020844,0.322317507678463,0.310804672775508
Rflnb,ENSMUSG00000020846,-0.902967041862665,0.000379997672297166
Rph3al,ENSMUSG00000020847,2.05485494683689,1.30166639003728e-10
Doc2b,ENSMUSG00000020848,-0.0170161652383734,0.966199793325817
Ywhae,ENSMUSG00000020849,0.533020146976959,2.45385273993002e-06
Prpf8,ENSMUSG00000020850,0.410795085757286,0.0166599062595007
Nme2,ENSMUSG00000020857,2.05863280126629,3.36911882014748e-61
Spag9,ENSMUSG00000020859,-0.123513396369598,0.406331748653268
Luc7l3,ENSMUSG00000020863,-0.101559717442436,0.617251658245169
Ankrd40,ENSMUSG00000020864,-0.950024488970829,7.47218914254548e-11
Abcc3,ENSMUSG00000020865,1.16560087550437,0.589820494322318
Cacna1g,ENSMUSG00000020866,-1.28941258999518,0.000486384696471899
Spata20,ENSMUSG00000020867,-1.67015477591858,0.548074541232227
Xylt2,ENSMUSG00000020868,0.5802230412326,0.198898706956418
Lrrc59,ENSMUSG00000020869,-0.223270954140678,0.330191858785728
Cdc34b,ENSMUSG00000020870,-2.18406275265423,0.343483045874846
Dlx4,ENSMUSG00000020871,-6.14135032503613,0.00591374155738407
Tac4,ENSMUSG00000020872,-0.540427902501454,
Slc35b1,ENSMUSG00000020873,0.580206246991746,0.000344270840454266
Hoxb9,ENSMUSG00000020875,-0.540427902501454,
Snx11,ENSMUSG00000020876,-0.286160091694394,0.485562490192993
Scrn2,ENSMUSG00000020877,-0.106659426760271,0.887261357591742
Lrrc46,ENSMUSG00000020878,-0.132776928572252,0.865173878049247
Cacnb1,ENSMUSG00000020882,0.573955855254798,0.00823372739912395
Fbxl20,ENSMUSG00000020883,0.422751759006695,0.138046758418152
Asgr1,ENSMUSG00000020884,-0.457007395828391,0.734273109747234
Dlg4,ENSMUSG00000020886,1.07070890032347,6.82634643880507e-14
A230052G05Rik,ENSMUSG00000020887,-0.93847585809253,0.770092091580789
Dvl2,ENSMUSG00000020888,0.592866442561202,0.422092049560244
Nr1d1,ENSMUSG00000020889,-0.34254642554915,0.00320875829682164
Gucy2e,ENSMUSG00000020890,-0.881351313300863,0.199642865994363
Alox8,ENSMUSG00000020891,-1.85393832653447,2.16116137094308e-06
Aloxe3,ENSMUSG00000020892,0.176980733962048,0.455333150756845
Per1,ENSMUSG00000020893,0.679652031494151,0.00515644785064332
Vamp2,ENSMUSG00000020894,0.899225014390377,2.82357099570478e-14
Tmem107,ENSMUSG00000020895,1.37424712273152,7.98940076052341e-07
Aurkb,ENSMUSG00000020897,-4.10215277716469,0.265381265437034
Ctc1,ENSMUSG00000020898,-0.116654955199175,0.747180561966144
Pfas,ENSMUSG00000020899,-0.436800448077919,0.161821318595156
Myh10,ENSMUSG00000020900,-0.196228801740085,0.245302194357023
Pik3r5,ENSMUSG00000020901,-0.179790197047665,0.840339209462097
Ntn1,ENSMUSG00000020902,-2.35285143278959,1.48204063085307e-09
Stx8,ENSMUSG00000020903,0.573527576581401,0.181610901455025
Cfap52,ENSMUSG00000020904,-2.65180393445747,0.0630223969849772
Usp43,ENSMUSG00000020905,-2.73493735557887,0.138511045868083
Rcvrn,ENSMUSG00000020907,2.54968899691953,0.406382735564092
Myh3,ENSMUSG00000020908,-4.837849240005,0.0219316416692298
Adprm,ENSMUSG00000020910,0.560265426450591,0.0505716461475893
Krt19,ENSMUSG00000020911,-5.48587345400626,0.0375846325149844
Krt12,ENSMUSG00000020912,-1.48985926031862,0.259306455123714
Krt24,ENSMUSG00000020913,-3.60714969299134,
Top2a,ENSMUSG00000020914,-3.18869404674088,0.000412951817105795
Krt36,ENSMUSG00000020916,,
Acly,ENSMUSG00000020917,0.392368177695695,0.0948920911743066
Kat2a,ENSMUSG00000020918,0.847976362587037,0.000252327778210396
Stat5b,ENSMUSG00000020919,0.331775022136202,0.186828856085186
Tmem101,ENSMUSG00000020921,0.907245706829432,0.000674296864678993
Lsm12,ENSMUSG00000020922,0.842997713808246,3.15461591348284e-06
Ubtf,ENSMUSG00000020923,0.12083914431508,0.675485849525188
Ccdc43,ENSMUSG00000020925,0.471457670114848,0.0163422882475888
Adam11,ENSMUSG00000020926,-0.692663844968775,0.00276556764994633
Higd1b,ENSMUSG00000020928,0.794764707108128,
Eftud2,ENSMUSG00000020929,-0.369661357815529,0.261011928595096
Ccdc103,ENSMUSG00000020930,0.0430225752658968,0.970033031839407
Gfap,ENSMUSG00000020932,-1.97161527475846,0.00116230509610761
Dcakd,ENSMUSG00000020935,0.510826899017178,0.0136509011609949
Nmt1,ENSMUSG00000020936,0.627343523604986,1.90816955392028e-06
Plcd3,ENSMUSG00000020937,-0.890308818822241,0.267592072654145
Efcab15,ENSMUSG00000020940,1.94280289525262,2.885814437028e-07
Map3k14,ENSMUSG00000020941,0.707116626793135,0.340352224852401
Lyzl6,ENSMUSG00000020945,-0.540427902501454,
Gosr2,ENSMUSG00000020946,0.944257322465213,2.36267026019239e-44
Klhl28,ENSMUSG00000020948,-0.112996987325072,0.758112297826535
Fkbp3,ENSMUSG00000020949,0.649526649985819,1.44457988146813e-07
Foxg1,ENSMUSG00000020950,-2.33235027320256,1.2033668196385e-05
Scfd1,ENSMUSG00000020952,0.0481843221101895,0.901117762500413
Coch,ENSMUSG00000020953,-0.201676509397191,0.816587540192487
Strn3,ENSMUSG00000020954,-0.437322073255613,5.80999704241531e-05
Ap4s1,ENSMUSG00000020955,0.600114763394345,0.0246241952988546
Dtd2,ENSMUSG00000020956,1.27904046813701,0.00376155439811045
Ston2,ENSMUSG00000020961,-0.496690436520578,0.00152201234428706
Gtf2a1,ENSMUSG00000020962,0.173899880770024,0.1487813883045
Tshr,ENSMUSG00000020963,-0.583273910768902,0.649741255337215
Sel1l,ENSMUSG00000020964,-0.141175742285846,0.648910848455419
Dnaaf2,ENSMUSG00000020973,-0.547864333046539,0.327327993901392
Pole2,ENSMUSG00000020974,-0.58234692506898,0.799159671044939
Klhdc2,ENSMUSG00000020978,0.111569146323825,0.33129012960482
Nemf,ENSMUSG00000020982,-0.0146064034913582,0.960657964818378
Sec23a,ENSMUSG00000020986,0.16139410513166,0.0491997682352788
L2hgdh,ENSMUSG00000020988,0.422777153318176,0.13526684285449
Cdkl1,ENSMUSG00000020990,0.560971778742616,0.157583818264555
4930512B01Rik,ENSMUSG00000020992,0.89192385165543,0.0859335067556906
Trappc6b,ENSMUSG00000020993,0.659846782050516,4.03541864006436e-07
Pnn,ENSMUSG00000020994,-0.230614771046524,0.351075580830858
Mia2,ENSMUSG00000021000,-0.408539315200949,0.0151223986563606
Galc,ENSMUSG00000021003,-0.372324630654652,0.112633101236038
Spata7,ENSMUSG00000021007,0.168365267308851,0.47182126098654
Ptpn21,ENSMUSG00000021009,-0.0643075044053158,0.909745043472735
Npas3,ENSMUSG00000021010,-2.40108394709317,0.00020731791812127
Zc3h14,ENSMUSG00000021012,0.318425145693365,0.0104456265586214
Ttc8,ENSMUSG00000021013,0.106393909409977,0.78294619188785
Polr2h,ENSMUSG00000021018,0.839942100399231,0.00015310136605134
Ppp2r3c,ENSMUSG00000021022,0.222288852690513,0.313870156038742
Prorp,ENSMUSG00000021023,0.476968301940003,0.139412700503157
Psma6,ENSMUSG00000021024,0.19251630574545,0.233207319973922
Nfkbia,ENSMUSG00000021025,-0.439746241919707,0.515054226601599
Ralgapa1,ENSMUSG00000021027,-0.704730459916201,2.49783252969543e-19
Mbip,ENSMUSG00000021028,-0.565835403959005,0.223339034808811
Ngb,ENSMUSG00000021032,1.78168573282787,1.51299206796692e-38
Gstz1,ENSMUSG00000021033,0.394404500378497,0.00553867990278049
Sptlc2,ENSMUSG00000021036,-0.0142746521572254,0.947264727206561
Ahsa1,ENSMUSG00000021037,0.494942453181677,0.00487169464109235
Vipas39,ENSMUSG00000021038,0.337898728211108,0.00122648786543287
Snw1,ENSMUSG00000021039,-0.146458850257098,0.252883072205351
Slirp,ENSMUSG00000021040,1.52848777503598,3.54364011071601e-58
Adck1,ENSMUSG00000021044,0.264645077297218,0.163469351875039
Nova1,ENSMUSG00000021047,-1.55777137790621,1.80587417557783e-17
Mthfd1,ENSMUSG00000021048,-0.837847871976193,0.00438392905791881
Ppp2r5e,ENSMUSG00000021051,-0.055188977189738,0.711813737558144
Sgpp1,ENSMUSG00000021054,0.518576412502172,0.00297386101576222
Esr2,ENSMUSG00000021055,-1.2588741936352,0.443779748617105
Tex21,ENSMUSG00000021056,-2.48504526494423,
Akap5,ENSMUSG00000021057,0.0572270839732,0.84034053453241
Sptb,ENSMUSG00000021061,-1.42076127713651,6.01501001896866e-22
Rab15,ENSMUSG00000021062,-0.250754304738984,0.238785842251887
Fut8,ENSMUSG00000021065,-0.394758105232723,0.00301558834552024
Atl1,ENSMUSG00000021066,-0.38135172254513,0.0774398602613165
Sav1,ENSMUSG00000021067,-0.407874641930491,0.118877652168656
Nin,ENSMUSG00000021068,0.652141535562014,0.000776118720468044
Pygl,ENSMUSG00000021069,1.22434733118833,0.0104143785521659
Bdkrb2,ENSMUSG00000021070,2.47239082862366,0.0207891093025956
Trim9,ENSMUSG00000021071,-1.03741170345542,1.28201322610501e-20
Tmx1,ENSMUSG00000021072,0.816851340172609,0.000783655426135008
Actr10,ENSMUSG00000021076,0.085913778232343,0.675672424849139
Tomm20l,ENSMUSG00000021078,-1.06000193253441,0.69533861063781
Timm9,ENSMUSG00000021079,1.09170793484929,4.16893294313008e-18
Serpina1f,ENSMUSG00000021081,,
Ccdc175,ENSMUSG00000021086,-3.07062180443426,0.341407666216335
Rtn1,ENSMUSG00000021087,0.594630391724821,1.10642946713102e-08
Lrrc9,ENSMUSG00000021090,1.13206613844215,2.14012435432235e-09
Serpina3n,ENSMUSG00000021091,5.21126146190848,1.08737442815393e-267
Dhrs7,ENSMUSG00000021094,1.0829059302712,0.00140266851341278
Gsc,ENSMUSG00000021095,-1.62172290926416,0.447546781922792
Ppm1a,ENSMUSG00000021096,-0.0298810750011987,0.808149029682708
Clmn,ENSMUSG00000021097,-1.16561703274185,4.21138682200089e-07
4930447C04Rik,ENSMUSG00000021098,-0.510098483773677,0.0484009831976825
Six6,ENSMUSG00000021099,2.36863706542273,3.51665742710881e-19
4930408O17Rik,ENSMUSG00000021101,-2.14140868495006,0.647818340786567
Glrx5,ENSMUSG00000021102,0.829046180126378,1.3087270890202e-08
Mnat1,ENSMUSG00000021103,-0.1300004736256,0.648060772204588
Prkch,ENSMUSG00000021108,-1.78491180417744,0.0106875149341923
Hif1a,ENSMUSG00000021109,-0.21183147167819,0.0299158283442324
Papola,ENSMUSG00000021111,0.53708802928777,1.67761886844974e-14
Mpp5,ENSMUSG00000021112,-0.657108010024511,1.93998800210329e-09
Snapc1,ENSMUSG00000021113,0.0901445508216642,0.743165933830468
Atp6v1d,ENSMUSG00000021114,0.226039878926679,0.0908570037551766
Vrk1,ENSMUSG00000021115,-0.427919328801783,0.405797475621574
Eif2s1,ENSMUSG00000021116,-0.192157207897201,0.235385761374875
Plek2,ENSMUSG00000021118,-0.621935378981707,0.715544314527519
Pigh,ENSMUSG00000021120,-0.139095906085758,0.7182211590033
Rdh12,ENSMUSG00000021123,1.20653468569935,0.186170838398
Vti1b,ENSMUSG00000021124,0.802615537077926,3.68450413718938e-22
Arg2,ENSMUSG00000021125,-1.60894260604729,0.104857211827019
Zfp36l1,ENSMUSG00000021127,-1.72396181851239,3.27016071000758e-05
Galnt16,ENSMUSG00000021130,-0.0259208336085537,0.877840354973104
Erh,ENSMUSG00000021131,0.976410240931684,3.75454366707696e-11
Susd6,ENSMUSG00000021133,-0.195239950175857,0.625039631576635
Srsf5,ENSMUSG00000021134,0.830355774541056,2.8073317676224e-10
Slc10a1,ENSMUSG00000021135,-3.02172969679725,
Smoc1,ENSMUSG00000021136,0.701805330932922,0.00297166444967793
Gm20498,ENSMUSG00000021139,1.52513617463307,1.156418466892e-32
Pcnx,ENSMUSG00000021140,0.473280172135425,0.00377488894055762
Pacs2,ENSMUSG00000021143,-0.688620504473649,4.45220820803208e-11
Mta1,ENSMUSG00000021144,0.211884417595441,0.235111734865177
Wdr37,ENSMUSG00000021147,0.140216776321175,0.201075983023373
Gm9745,ENSMUSG00000021148,,
Gtpbp4,ENSMUSG00000021149,0.274373642284009,0.345544248239743
Zmynd11,ENSMUSG00000021156,0.46551490494204,0.018950457802379
Esyt2,ENSMUSG00000021171,-0.17592493640093,0.484854505460645
Cdca7l,ENSMUSG00000021175,-1.3013460720541,0.623310401728835
Efcab11,ENSMUSG00000021176,-0.569424604682953,0.681031370074856
Tdp1,ENSMUSG00000021177,-0.0653015086735102,0.857374370114212
Psmc1,ENSMUSG00000021178,0.131451825114461,0.309587029673801
Nrde2,ENSMUSG00000021179,0.313101098011938,0.408023066374572
Rps6ka5,ENSMUSG00000021180,0.762060941872827,0.000142652619609316
Ccdc88c,ENSMUSG00000021182,-0.646471943115429,0.0975579453251539
Dglucy,ENSMUSG00000021185,0.464734861151653,0.0258332213514465
Fbln5,ENSMUSG00000021186,-2.34460990351894,0.000166570164856213
Tc2n,ENSMUSG00000021187,-2.13839475180157,0.0523625631215741
Trip11,ENSMUSG00000021188,-0.508584970536918,7.57958482012511e-08
Atxn3,ENSMUSG00000021189,-1.31164720915843,8.72493348744097e-07
Lgmn,ENSMUSG00000021190,0.162593829151896,0.492270653307194
Golga5,ENSMUSG00000021192,-0.263046729761974,0.154989144463419
Pitrm1,ENSMUSG00000021193,-0.236627513575596,0.299384544077761
Chga,ENSMUSG00000021194,-0.0057968126842767,0.985040488364028
Pfkp,ENSMUSG00000021196,-0.877433358626291,1.93185695588158e-19
Unc79,ENSMUSG00000021198,-0.759796151995011,4.33602880724241e-08
Asb2,ENSMUSG00000021200,0.151456908101951,0.843388562336074
Otub2,ENSMUSG00000021203,0.0413670712494831,0.903028938457406
Akr1c21,ENSMUSG00000021207,-3.07042012136211,0.332867623045129
Ifi27l2b,ENSMUSG00000021208,-0.540427902501454,
Ppp4r4,ENSMUSG00000021209,0.0361269590007914,0.896156482190942
Akr1c6,ENSMUSG00000021210,,
Akr1c12,ENSMUSG00000021211,-2.41838867218624,
Akr1c13,ENSMUSG00000021213,-6.68111065631469,0.000932080000700766
Akr1c18,ENSMUSG00000021214,-3.72696179751366,
Net1,ENSMUSG00000021215,0.590299898868691,0.149058333343257
Tubal3,ENSMUSG00000021216,-3.21646411243264,
Tshz3,ENSMUSG00000021217,-1.27307331511956,0.0646608453443075
Gdi2,ENSMUSG00000021218,-0.106345049991661,0.391486492895182
Rgs6,ENSMUSG00000021219,-0.0673998665046847,0.872615385887103
Dpf3,ENSMUSG00000021221,-1.73128336708775,5.0828652545413e-05
Dcaf4,ENSMUSG00000021222,-0.127930808851378,0.752082943249146
Papln,ENSMUSG00000021223,0.713775671403086,0.634143463433898
Numb,ENSMUSG00000021224,-0.614307670847891,0.0159693774371402
Acot2,ENSMUSG00000021226,-0.750722808575589,6.6947436929999e-05
Acot3,ENSMUSG00000021228,-1.00916403022162,0.567027635492567
Fam161b,ENSMUSG00000021234,-0.296711586163374,0.474415592357305
Coq6,ENSMUSG00000021235,-0.701774824492916,0.00509136658768529
Entpd5,ENSMUSG00000021236,0.0696919842814468,0.884133731267043
Aldh6a1,ENSMUSG00000021238,-0.842259357766343,1.31541402198284e-12
Vsx2,ENSMUSG00000021239,2.73137982944299,0.103019242607941
Abcd4,ENSMUSG00000021240,0.385036267686078,0.605830824601209
Isca2,ENSMUSG00000021241,0.888713296792082,5.86016920988084e-08
Npc2,ENSMUSG00000021242,0.971942747506041,4.6809272628524e-11
Fcf1,ENSMUSG00000021243,0.655041954508629,2.74747559149445e-06
Ylpm1,ENSMUSG00000021244,-0.0743087157530083,0.797211225014833
Mlh3,ENSMUSG00000021245,0.313928098720714,0.00132790771633055
Tmed10,ENSMUSG00000021248,0.662056292226841,0.00144790943561191
Fos,ENSMUSG00000021250,-0.390320526185237,0.647252223319301
Erg28,ENSMUSG00000021252,-0.322559907870191,0.0387708948665906
Tgfb3,ENSMUSG00000021253,-1.02309478356021,0.693421869636315
Gpatch2l,ENSMUSG00000021254,-0.25766975894116,0.158183960067847
