ensembl_gene_id,log2FoldChange,padj,comparison,external_gene_name
ENSMUSG00000017390,1.03030092900163,0.000688151801634516,ip_input_control,Aldoc
ENSMUSG00000017400,0.717690453213,0.155383469884156,ip_input_control,Stac2
ENSMUSG00000017404,1.05449378625899,2.59250474959363e-05,ip_input_control,Rpl19
ENSMUSG00000017405,0.650859272786697,,ip_input_control,Nek8
ENSMUSG00000017412,-0.034533523018329,0.898550601550295,ip_input_control,Cacnb4
ENSMUSG00000017417,0.86955370802114,0.0986598525924327,ip_input_control,Plxdc1
ENSMUSG00000017418,-0.609491535994739,0.0958245963321132,ip_input_control,Arl5b
ENSMUSG00000017421,0.573183316127153,0.0953203563823975,ip_input_control,Zfp207
ENSMUSG00000017428,0.572980888862316,0.157154513533371,ip_input_control,Psmd11
ENSMUSG00000017453,0.315464938638192,,ip_input_control,Pipox
ENSMUSG00000017466,1.08180405871459,1.63001389144633e-05,ip_input_control,Timp2
ENSMUSG00000017478,0.838557889229744,0.0188724401828747,ip_input_control,Zc3h18
ENSMUSG00000017485,0.605088362088406,0.0228111523412335,ip_input_control,Top2b
ENSMUSG00000017493,0.58513681592001,0.47952294444697,ip_input_control,Igfbp4
ENSMUSG00000017548,0.172931158291429,0.651199332715089,ip_input_control,Suz12
ENSMUSG00000017550,0.647083089725021,0.187660840675662,ip_input_control,Atad5
ENSMUSG00000017561,0.380547540683001,0.471777316995017,ip_input_control,Crlf3
ENSMUSG00000017615,0.847015065769989,0.0260695341380242,ip_input_control,Tnfaip1
ENSMUSG00000017631,1.11311091707792,3.5635026881397e-08,ip_input_control,Abr
ENSMUSG00000017639,0.747527834229108,0.0055515405292722,ip_input_control,Rab11fip4
ENSMUSG00000017664,1.03878555773805,0.0541059501290932,ip_input_control,Slc35c2
ENSMUSG00000017667,0.71778534113253,0.0191216472071486,ip_input_control,Zfp334
ENSMUSG00000017670,0.881691621970857,0.0236769840500886,ip_input_control,Elmo2
ENSMUSG00000017677,0.0669392138347594,0.900941712730974,ip_input_control,Wsb1
ENSMUSG00000017679,1.1354863170891,0.0013714243404766,ip_input_control,Ttpal
ENSMUSG00000017686,0.666954751073779,0.0138703860964867,ip_input_control,Rhot1
ENSMUSG00000017692,0.190060908887863,0.840096716198817,ip_input_control,Rhbdl3
ENSMUSG00000017697,3.04613013321723,,ip_input_control,Ada
ENSMUSG00000017707,0.885734285752876,4.26894914735713e-05,ip_input_control,Serinc3
ENSMUSG00000017713,1.25493215964529,,ip_input_control,Tha1
ENSMUSG00000017715,0.772868609048635,0.115788661855136,ip_input_control,Pgs1
ENSMUSG00000017716,1.10734069568309,,ip_input_control,Birc5
ENSMUSG00000017718,0.929672140157177,,ip_input_control,Afmid
ENSMUSG00000017721,1.44548982619936,0.00205158568900729,ip_input_control,Pigt
ENSMUSG00000017734,0.284482898471784,0.467089750767595,ip_input_control,Dbndd2
ENSMUSG00000017737,2.40612200914993,,ip_input_control,Mmp9
ENSMUSG00000017740,0.954983015116596,0.000616025503941178,ip_input_control,Slc12a5
ENSMUSG00000017747,0.0162998491963834,0.988572344281087,ip_input_control,Ghdc
ENSMUSG00000017754,1.32092478317657,0.120076314375131,ip_input_control,Pltp
ENSMUSG00000017756,2.44939885354715,0.0054524214733657,ip_input_control,Slc12a7
ENSMUSG00000017760,1.31010075990612,5.66306109896727e-05,ip_input_control,Ctsa
ENSMUSG00000017764,1.44085305925523,0.00610842304906009,ip_input_control,Zswim1
ENSMUSG00000017765,0.891206228757568,0.395605085514244,ip_input_control,Slc12a4
ENSMUSG00000017774,0.931964591754619,0.119698847643822,ip_input_control,Myo1c
ENSMUSG00000017776,0.360650155300791,0.229956429119774,ip_input_control,Crk
ENSMUSG00000017778,0.733789350788079,0.0656521334101952,ip_input_control,Cox7c
ENSMUSG00000017781,0.72655383814928,0.00683860909354338,ip_input_control,Pitpna
ENSMUSG00000017801,0.9191895296511,0.0291602536773579,ip_input_control,Mlx
ENSMUSG00000017802,0.66029132586275,0.150516852455036,ip_input_control,Retreg3
ENSMUSG00000017817,2.76772207656159,,ip_input_control,Jph2
ENSMUSG00000017830,0.520763483820132,,ip_input_control,Dhx58
ENSMUSG00000017831,0.315337319327781,0.317439111653687,ip_input_control,Rab5a
ENSMUSG00000017837,1.44616565609311,0.0212711789564057,ip_input_control,Nkiras2
ENSMUSG00000017843,0.040373151760208,0.874233551553428,ip_input_control,Ppp2r5c
ENSMUSG00000017858,0.690578905676379,0.0745025772127853,ip_input_control,Ift52
ENSMUSG00000017868,0.467634115008425,,ip_input_control,Sgk2
ENSMUSG00000017929,0.99396348835519,0.0181529717958012,ip_input_control,B4galt5
ENSMUSG00000017943,1.01499127364024,0.00124247688180277,ip_input_control,Gdap1l1
ENSMUSG00000017978,0.96423767369622,0.00481594567282472,ip_input_control,Cadps2
ENSMUSG00000017999,0.457293814433272,0.274656269147959,ip_input_control,Ddx27
ENSMUSG00000018001,0.240729612316465,0.709274910624621,ip_input_control,Cyth3
ENSMUSG00000018008,1.78466490077941,0.0495669310197333,ip_input_control,Cyth4
ENSMUSG00000018012,1.12675614423342,0.0236346897545661,ip_input_control,Rac3
ENSMUSG00000018040,1.03492452116512,1.45826568696967e-05,ip_input_control,Rrp7a
ENSMUSG00000018042,1.55749974269232,0.000197963144218386,ip_input_control,Cyb5r3
ENSMUSG00000018068,0.35156598064587,0.434259731251928,ip_input_control,Ints2
ENSMUSG00000018076,0.492747720767822,0.155383469884156,ip_input_control,Med13l
ENSMUSG00000018102,0.434699914352983,0.225905580919423,ip_input_control,H2bc4
ENSMUSG00000018143,1.0322827330286,0.0882223330644252,ip_input_control,Mafk
ENSMUSG00000018160,0.409223469198391,0.187938833853125,ip_input_control,Med1
ENSMUSG00000018166,-0.080810598139275,0.909723313878477,ip_input_control,Erbb3
ENSMUSG00000018167,0.470647538305123,0.399341760658742,ip_input_control,Stard3
ENSMUSG00000018169,1.34180741361233,,ip_input_control,Mfng
ENSMUSG00000018171,0.735898921581175,0.00579444137475535,ip_input_control,Vmp1
ENSMUSG00000018189,-0.0725570204719541,0.797172154971732,ip_input_control,Uchl5
ENSMUSG00000018196,0.294236389026783,0.252195910347701,ip_input_control,Glrx2
ENSMUSG00000018199,-0.0706201231206895,0.81884369890136,ip_input_control,Ro60
ENSMUSG00000018209,0.498422237621774,0.266793066619507,ip_input_control,Stk4
ENSMUSG00000018217,0.239982660121017,0.575699223777729,ip_input_control,Pmp22
ENSMUSG00000018239,0.162410832808023,0.76810313244524,ip_input_control,Zcchc10
ENSMUSG00000018286,1.10724148963412,7.7996009303048e-06,ip_input_control,Psmb6
ENSMUSG00000018287,1.35721802024913,6.90735733348909e-05,ip_input_control,Spag7
ENSMUSG00000018293,1.17629575692748,0.0224785770382369,ip_input_control,Pfn1
ENSMUSG00000018322,0.680132692366484,0.0176612548314566,ip_input_control,Tomm34
ENSMUSG00000018326,0.898708598829348,0.000852578350653881,ip_input_control,Ywhab
ENSMUSG00000018334,1.07902506398725,0.0285789371329108,ip_input_control,Ksr1
ENSMUSG00000018339,2.27312084077844,0.00421106541496403,ip_input_control,Gpx3
ENSMUSG00000018340,1.45956379323273,1.70067877322687e-06,ip_input_control,Anxa6
ENSMUSG00000018347,0.772658233447411,0.234488837839744,ip_input_control,Zkscan6
ENSMUSG00000018362,0.39439964275645,0.483351414727104,ip_input_control,Kpna2
ENSMUSG00000018363,0.220310312833904,0.452607761219567,ip_input_control,Smurf2
ENSMUSG00000018372,0.49551996974275,0.444443526326264,ip_input_control,Cep95
ENSMUSG00000018377,0.423213976449342,0.191966538290104,ip_input_control,Vezf1
ENSMUSG00000018378,0.560571635354378,0.293540648724018,ip_input_control,Cuedc1
ENSMUSG00000018379,-0.0227077935387407,0.944017657946543,ip_input_control,Srsf1
ENSMUSG00000018381,0.272610636473875,,ip_input_control,Abi3
ENSMUSG00000018387,1.02545910499829,0.17610294273353,ip_input_control,Shroom1
ENSMUSG00000018395,0.72337946663025,0.000829450734818574,ip_input_control,Kif3a
ENSMUSG00000018398,0.767862323306022,0.000221212784513174,ip_input_control,Septin8
ENSMUSG00000018401,0.835809935297054,0.00266909790412973,ip_input_control,Mtmr4
ENSMUSG00000018405,0.865984892854476,0.218431987732676,ip_input_control,Mrm1
ENSMUSG00000018411,0.883687840747551,0.000512350301756595,ip_input_control,Mapt
ENSMUSG00000018412,0.389132707931274,0.0530541502384278,ip_input_control,Kansl1
ENSMUSG00000018415,-0.079038866777357,0.770275025407359,ip_input_control,Gid4
ENSMUSG00000018417,0.812953796498075,0.0794083264209683,ip_input_control,Myo1b
ENSMUSG00000018425,1.12830430849501,0.0081963456324512,ip_input_control,Dhx40
ENSMUSG00000018427,0.243451138214771,0.425684636159512,ip_input_control,Ypel2
ENSMUSG00000018428,1.54802640248826,0.000674344960014616,ip_input_control,Akap1
ENSMUSG00000018433,0.568466738116522,0.294749288295472,ip_input_control,Nol11
ENSMUSG00000018442,0.361039325849865,0.30791973643801,ip_input_control,Derl2
ENSMUSG00000018446,1.12122129746983,0.0110488839549631,ip_input_control,C1qbp
ENSMUSG00000018449,0.688759973155503,0.224892485034754,ip_input_control,Rpain
ENSMUSG00000018451,1.04999997828923,6.10442654796251e-06,ip_input_control,6330403K07Rik
ENSMUSG00000018459,1.44496085206356,0.011091088281885,ip_input_control,Slc13a3
ENSMUSG00000018470,1.02656444585832,0.0126111111229924,ip_input_control,Kcnab3
ENSMUSG00000018474,0.848300691012943,4.19679312828599e-05,ip_input_control,Chd3
ENSMUSG00000018476,0.762794879824599,0.0494723701450716,ip_input_control,Kdm6b
ENSMUSG00000018481,0.47952169506699,0.0399766419434281,ip_input_control,Appbp2
ENSMUSG00000018501,0.689327359475047,0.000644649574501851,ip_input_control,Ncor1
ENSMUSG00000018507,0.922445419144818,0.262573539593562,ip_input_control,Trpv2
ENSMUSG00000018509,1.14957261947422,0.045621838033196,ip_input_control,Cenpv
ENSMUSG00000018537,1.05042594220429,0.0511255715392968,ip_input_control,Pcgf2
ENSMUSG00000018541,0.221839793568254,0.641788929720073,ip_input_control,Cwc25
ENSMUSG00000018547,1.16400621094528,7.77125712334132e-06,ip_input_control,Pip4k2b
ENSMUSG00000018548,0.352017092054858,0.127442016371498,ip_input_control,Trim37
ENSMUSG00000018559,0.345420505678737,0.306622253870686,ip_input_control,Ctdnep1
ENSMUSG00000018565,0.726260774674499,0.067094780426375,ip_input_control,Elp5
ENSMUSG00000018566,2.51961583055501,,ip_input_control,Slc2a4
ENSMUSG00000018567,1.04200717765191,0.0327080767074015,ip_input_control,Gabarap
ENSMUSG00000018570,-3.49065152572704,,ip_input_control,2810408A11Rik
ENSMUSG00000018572,0.779924420425898,0.1901269485604,ip_input_control,Phf23
ENSMUSG00000018574,1.35146744346373,6.67058260925107e-05,ip_input_control,Acadvl
ENSMUSG00000018583,0.778472534930414,0.00283189749914046,ip_input_control,G3bp1
ENSMUSG00000018585,1.05788386226663,0.081691457749348,ip_input_control,Atox1
ENSMUSG00000018589,1.32555420793242,0.000504478282020922,ip_input_control,Glra2
ENSMUSG00000018593,0.355662491527162,0.261592215566633,ip_input_control,Sparc
ENSMUSG00000018599,0.632574493428646,0.470887433115779,ip_input_control,Mief2
ENSMUSG00000018604,2.94505331899236,2.06280073216551e-08,ip_input_control,Tbx3
ENSMUSG00000018634,1.23229137049803,0.0909146946710312,ip_input_control,Crhr1
ENSMUSG00000018648,0.710389951823852,0.246186969316514,ip_input_control,Dusp14
ENSMUSG00000018651,0.794867462283952,0.287091412323763,ip_input_control,Tada2a
ENSMUSG00000018659,0.973717650893286,0.00860398188309322,ip_input_control,Pnpo
ENSMUSG00000018661,1.65951262901257,0.00356338886189139,ip_input_control,Cog1
ENSMUSG00000018666,0.453359073099874,0.304842938607817,ip_input_control,Cbx1
ENSMUSG00000018669,1.02273006237438,0.0835602418810899,ip_input_control,Cdk5rap3
ENSMUSG00000018672,1.33872971711444,,ip_input_control,Copz2
ENSMUSG00000018677,1.42130768181972,0.00016579576901859,ip_input_control,Slc25a39
ENSMUSG00000018678,0.738836445708472,0.298827556689594,ip_input_control,Sp2
ENSMUSG00000018697,0.721381857841949,0.120075947468868,ip_input_control,Aatf
ENSMUSG00000018698,1.15632466483024,0.0953788954664304,ip_input_control,Lhx1
ENSMUSG00000018707,1.07306023617794,0.000618632293013177,ip_input_control,Dync1h1
ENSMUSG00000018733,0.742103768297777,0.193142300895976,ip_input_control,Pex12
ENSMUSG00000018736,0.95407832183883,0.00424502220161216,ip_input_control,Ndel1
ENSMUSG00000018740,0.915112210562985,0.107580553192236,ip_input_control,Slc25a35
ENSMUSG00000018750,0.615218254748618,0.00957370125524002,ip_input_control,Zbtb4
ENSMUSG00000018761,0.865123954403778,0.0207306404634495,ip_input_control,Mpdu1
ENSMUSG00000018765,0.913277742497682,0.0555357900336546,ip_input_control,Fxr2
ENSMUSG00000018770,1.01734095936834,0.0016078439573271,ip_input_control,Atp5g3
ENSMUSG00000018774,0.331117664179075,0.707144141878184,ip_input_control,Cd68
ENSMUSG00000018776,1.10941004343843,,ip_input_control,Slc35g3
ENSMUSG00000018796,0.663347896334283,0.0479306075009499,ip_input_control,Acsl1
ENSMUSG00000018800,0.726077981046306,0.010757902723175,ip_input_control,Abca5
ENSMUSG00000018809,0.138274375257512,,ip_input_control,Smyd4
ENSMUSG00000018820,1.08035842469397,0.000179298752823374,ip_input_control,Zfyve27
ENSMUSG00000018821,1.07838380054146,0.13995429296964,ip_input_control,Avpi1
ENSMUSG00000018822,0.657854389824519,,ip_input_control,Sfrp5
ENSMUSG00000018830,4.73083961477147,0.000322069771939669,ip_input_control,Myh11
ENSMUSG00000018841,0.864157763833464,0.102237071504668,ip_input_control,Rad51d
ENSMUSG00000018846,-0.106583841472017,0.706274269684414,ip_input_control,Pank3
ENSMUSG00000018848,0.675700054775527,0.0400281574214384,ip_input_control,Rars
ENSMUSG00000018849,1.119077591803,8.28465072940123e-05,ip_input_control,Wwc1
ENSMUSG00000018858,0.621937833439675,0.0309061781524461,ip_input_control,Mrpl58
ENSMUSG00000018861,0.779824691730644,0.30841628809192,ip_input_control,Fdxr
ENSMUSG00000018862,3.08350656328027,,ip_input_control,Otop3
ENSMUSG00000018865,1.16553236184387,1.56656844994708e-07,ip_input_control,Sult4a1
ENSMUSG00000018882,0.940563389025783,0.0263601887675535,ip_input_control,Mrpl45
ENSMUSG00000018899,0.57198586595599,,ip_input_control,Irf1
ENSMUSG00000018900,0.114454181560489,0.861348080129117,ip_input_control,Slc22a5
ENSMUSG00000018906,1.40591611573537,0.020630337933302,ip_input_control,P4ha2
ENSMUSG00000018909,0.667900535831,0.000436834018413931,ip_input_control,Arrb1
ENSMUSG00000018919,1.16241770605692,0.245610975111099,ip_input_control,Tm4sf5
ENSMUSG00000018920,0.289095496220871,,ip_input_control,Cxcl16
ENSMUSG00000018921,1.56478769709249,0.0165939084933066,ip_input_control,Pelp1
ENSMUSG00000018923,0.772904166793094,0.411027337462911,ip_input_control,Med11
ENSMUSG00000018924,2.68828197884049,,ip_input_control,Alox15
ENSMUSG00000018927,0.343858529902588,,ip_input_control,Ccl6
ENSMUSG00000018931,0.320175943241693,0.49008710896017,ip_input_control,Natd1
ENSMUSG00000018932,0.732446083081466,0.307341421305712,ip_input_control,Map2k3
ENSMUSG00000018965,0.802532292525884,8.92704529395631e-05,ip_input_control,Ywhah
ENSMUSG00000018974,1.05492490125082,0.0187399725318752,ip_input_control,Sart3
ENSMUSG00000018983,0.32517361760811,,ip_input_control,E2f2
ENSMUSG00000018995,0.0848506858706937,0.913802668787419,ip_input_control,Nars2
ENSMUSG00000018999,0.541836031105492,0.0472695215669732,ip_input_control,Slc35b4
ENSMUSG00000019027,1.46189114452158,5.91458517785999e-05,ip_input_control,Dnah1
ENSMUSG00000019039,1.29780054556988,3.88598398354903e-05,ip_input_control,Dalrd3
ENSMUSG00000019054,0.191754434910462,0.588739019101781,ip_input_control,Fis1
ENSMUSG00000019055,0.805460523332433,0.184779435670506,ip_input_control,Plod1
ENSMUSG00000019066,1.73495144457315,0.043783587487879,ip_input_control,Rab3d
ENSMUSG00000019080,1.23440911919261,0.280130311374289,ip_input_control,Mfsd3
ENSMUSG00000019082,1.31467768635031,0.0052688992340317,ip_input_control,Slc25a22
ENSMUSG00000019087,0.904274080984445,1.56176116858099e-06,ip_input_control,Atp6ap1
ENSMUSG00000019122,0.388740632573344,,ip_input_control,Ccl9
ENSMUSG00000019124,0.89461948626634,0.000202033156360648,ip_input_control,Scrn1
ENSMUSG00000019132,0.0672760059897859,0.780222127080113,ip_input_control,BC005537
ENSMUSG00000019139,1.20977528463611,0.00196209576684538,ip_input_control,Isyna1
ENSMUSG00000019143,0.687870366976245,0.172106272929872,ip_input_control,Hars2
ENSMUSG00000019146,0.688301445163582,0.015375687101782,ip_input_control,Cacng2
ENSMUSG00000019158,0.832300029645021,0.514115382964081,ip_input_control,Tmem160
ENSMUSG00000019173,0.832136393557978,0.0694264024811183,ip_input_control,Rab5c
ENSMUSG00000019179,1.2777680767943,0.000109257302166087,ip_input_control,Mdh2
ENSMUSG00000019188,1.24867983885283,0.000248363212149871,ip_input_control,H13
ENSMUSG00000019189,0.96044133960605,0.0174499441866348,ip_input_control,Rnf145
ENSMUSG00000019194,0.929708169170099,0.00110208439230608,ip_input_control,Scn1b
ENSMUSG00000019210,1.00737181072985,0.000435556703842679,ip_input_control,Atp6v1e1
ENSMUSG00000019214,2.62817730743422,,ip_input_control,Chtf18
ENSMUSG00000019230,0.18960405024223,0.747270552489593,ip_input_control,Lhx9
ENSMUSG00000019232,0.410541141516899,0.337779584793082,ip_input_control,Etnppl
ENSMUSG00000019235,1.09986380008051,0.152709494373595,ip_input_control,Rps6kl1
ENSMUSG00000019254,1.04042821871481,0.00150606734647109,ip_input_control,Ppp1r12c
ENSMUSG00000019256,0.637364241957864,0.315579031099426,ip_input_control,Ahr
ENSMUSG00000019261,1.16270629003492,0.00104723914408336,ip_input_control,Map1s
ENSMUSG00000019295,0.963044411072685,0.0995205172586399,ip_input_control,Tmem129
ENSMUSG00000019297,0.714047005420836,0.39449486014574,ip_input_control,Nop9
ENSMUSG00000019302,1.02731286446213,5.99684324922288e-06,ip_input_control,Atp6v0a1
ENSMUSG00000019303,0.582555617008052,0.644445701863543,ip_input_control,Psmc3ip
ENSMUSG00000019312,0.901562930003273,,ip_input_control,Grb7
ENSMUSG00000019320,0.760680698569246,,ip_input_control,Noxo1
ENSMUSG00000019326,2.04414376694266,,ip_input_control,Aoc3
ENSMUSG00000019338,0.843493535779725,0.0329105310764628,ip_input_control,Zfp687
ENSMUSG00000019359,0.825289585976931,0.213090568139302,ip_input_control,Gdpd2
ENSMUSG00000019362,0.974839059046601,0.000120817556268975,ip_input_control,D8Ertd738e
ENSMUSG00000019368,1.66380533012953,,ip_input_control,Sec14l4
ENSMUSG00000019370,0.692799336261818,0.010491832609505,ip_input_control,Calm3
ENSMUSG00000019373,0.908513165529904,0.00598571482356997,ip_input_control,Cops3
ENSMUSG00000019428,1.35940825686002,6.23527948525097e-07,ip_input_control,Fkbp8
ENSMUSG00000019429,4.54246750451555,,ip_input_control,Ffar3
ENSMUSG00000019432,0.584242949897961,0.0794597024373424,ip_input_control,Ddx39b
ENSMUSG00000019433,0.856462417583895,0.103577062197778,ip_input_control,Gipc1
ENSMUSG00000019437,0.477827031866151,0.314577051688969,ip_input_control,Tlcd1
ENSMUSG00000019461,0.493569776523387,0.400107901451777,ip_input_control,Plscr3
ENSMUSG00000019464,1.78157712591433,0.0896224552388433,ip_input_control,Ptger1
ENSMUSG00000019467,0.853067425201299,0.0351435203499889,ip_input_control,Arhgef25
ENSMUSG00000019470,1.02085888222985,0.00240954299036971,ip_input_control,Xab2
ENSMUSG00000019471,1.27450505253525,1.30245328790495e-06,ip_input_control,Cdc37
ENSMUSG00000019478,1.05441500801868,0.0052610640224086,ip_input_control,Rab4a
ENSMUSG00000019489,1.63468595342801,,ip_input_control,Cd70
ENSMUSG00000019494,0.836054510344543,0.0022408950117306,ip_input_control,Cops6
ENSMUSG00000019505,1.19545662162065,1.64189672027371e-08,ip_input_control,Ubb
ENSMUSG00000019518,0.705829512456632,0.187070022086621,ip_input_control,Ap4m1
ENSMUSG00000019528,1.10241664184166,0.0205759397686973,ip_input_control,Gyg
ENSMUSG00000019539,1.01135515792691,,ip_input_control,Rcn3
ENSMUSG00000019558,0.3955642982037,0.171000685506012,ip_input_control,Slc6a8
ENSMUSG00000019564,0.640172199618273,0.475399975698589,ip_input_control,Arid3a
ENSMUSG00000019577,1.17006571971635,0.113059759592813,ip_input_control,Pdk4
ENSMUSG00000019578,0.85425240320845,0.0293725491039745,ip_input_control,Ubxn6
ENSMUSG00000019579,0.805160610438739,0.0111536989218591,ip_input_control,Mydgf
ENSMUSG00000019590,1.07119436316166,0.00154456116598203,ip_input_control,Cyb561
ENSMUSG00000019647,1.1150203457153,2.54819969559576e-05,ip_input_control,Sema6a
ENSMUSG00000019659,0.778070393264659,0.298827556689594,ip_input_control,Ccdc12
ENSMUSG00000019689,0.565529080321797,0.10254728921673,ip_input_control,Fmc1
ENSMUSG00000019699,0.0677002301090426,0.732729757255228,ip_input_control,Akt3
ENSMUSG00000019710,0.583384158662292,0.17005881497381,ip_input_control,Mrpl24
ENSMUSG00000019715,1.29342888710131,4.94746053927121e-05,ip_input_control,Gle1
ENSMUSG00000019718,-0.687542625542891,0.40650238178013,ip_input_control,L3hypdh
ENSMUSG00000019726,0.701417340775532,0.0222648612090518,ip_input_control,Lyst
ENSMUSG00000019731,0.955137290324542,0.0664269916349616,ip_input_control,Slc35e1
ENSMUSG00000019732,2.03612750876965,,ip_input_control,Calr3
ENSMUSG00000019734,0.17242409477195,0.882194084798893,ip_input_control,Tmc4
ENSMUSG00000019737,0.983201331334319,,ip_input_control,Syne4
ENSMUSG00000019738,1.18993927140262,0.0211457288444776,ip_input_control,Polr2i
ENSMUSG00000019756,1.09357236914097,,ip_input_control,Prl8a1
ENSMUSG00000019761,-0.576039864264683,,ip_input_control,Krt10
ENSMUSG00000019763,0.544799125042517,0.267926377359924,ip_input_control,Rmnd1
ENSMUSG00000019772,0.141871846217239,,ip_input_control,Vip
ENSMUSG00000019773,-0.654976279986548,,ip_input_control,Fbxo5
ENSMUSG00000019774,0.437466371229032,0.47226638046339,ip_input_control,Mtrf1l
ENSMUSG00000019775,0.200135814933856,0.299498324889183,ip_input_control,Rgs17
ENSMUSG00000019777,0.659594832051535,0.0790223298977685,ip_input_control,Hdac2
ENSMUSG00000019782,0.806660839801968,0.036187077765444,ip_input_control,Rwdd1
ENSMUSG00000019785,0.363160897207031,0.431575432166449,ip_input_control,Clvs2
ENSMUSG00000019789,0.416743310084268,0.543944219955275,ip_input_control,Hey2
ENSMUSG00000019790,0.675759880562745,0.0020816400386838,ip_input_control,Stxbp5
ENSMUSG00000019791,0.551632370676068,0.255667558847057,ip_input_control,Hint3
ENSMUSG00000019794,0.102064805648709,0.870669684668435,ip_input_control,Katna1
ENSMUSG00000019795,0.483205784953659,0.132066721847206,ip_input_control,Pcmt1
ENSMUSG00000019796,1.11736183701295,0.00437689041302761,ip_input_control,Lrp11
ENSMUSG00000019797,0.828172478520358,0.0378067392997971,ip_input_control,Mtres1
ENSMUSG00000019802,0.610144655888101,0.013418319923996,ip_input_control,Sec63
ENSMUSG00000019803,0.596685457942558,0.561849385868529,ip_input_control,Nr2e1
ENSMUSG00000019804,0.7624259835645,0.00344146727964797,ip_input_control,Snx3
ENSMUSG00000019806,0.538824373309642,0.0762068227010777,ip_input_control,Aig1
ENSMUSG00000019808,0.167925144875677,,ip_input_control,Adat2
ENSMUSG00000019809,0.77061544802436,0.0551848134946628,ip_input_control,Pex3
ENSMUSG00000019810,0.597188864469835,0.0042105711907311,ip_input_control,Fuca2
ENSMUSG00000019814,0.732942911025377,0.122051947329687,ip_input_control,Ltv1
ENSMUSG00000019817,1.64871674136188,0.000671766001398649,ip_input_control,Plagl1
ENSMUSG00000019818,0.555294067105636,0.206475484243522,ip_input_control,Cd164
ENSMUSG00000019820,0.91253489016363,0.00696557166457283,ip_input_control,Utrn
ENSMUSG00000019822,1.29668299809121,0.00554567076596493,ip_input_control,Smpd2
ENSMUSG00000019823,1.64767689894019,,ip_input_control,Mical1
ENSMUSG00000019826,0.170541252021994,0.789561974038347,ip_input_control,Zbtb24
ENSMUSG00000019828,0.39536745492735,0.212280873403521,ip_input_control,Grm1
ENSMUSG00000019831,1.03335293767751,0.00144161715549255,ip_input_control,Wasf1
ENSMUSG00000019837,0.882534499736505,0.0496191601427588,ip_input_control,Gtf3c6
ENSMUSG00000019841,0.244420269399215,0.374906871233585,ip_input_control,Rev3l
ENSMUSG00000019842,0.619616061372032,0.460706439881875,ip_input_control,Traf3ip2
ENSMUSG00000019843,0.769109118688476,0.0196521879118834,ip_input_control,Fyn
ENSMUSG00000019845,0.240924971887613,0.839012558950757,ip_input_control,Tube1
ENSMUSG00000019849,0.824088426814928,0.0282381895663973,ip_input_control,Prep
ENSMUSG00000019850,-0.261384151932739,,ip_input_control,Tnfaip3
ENSMUSG00000019851,0.853052474901436,0.276941611771945,ip_input_control,Perp
ENSMUSG00000019852,0.599371393428155,0.0135004746382601,ip_input_control,Arfgef3
ENSMUSG00000019853,0.499067646782689,0.545402855548814,ip_input_control,Hebp2
ENSMUSG00000019854,0.527061680213298,0.105656228122419,ip_input_control,Reps1
ENSMUSG00000019856,0.25726727069885,0.427556419471354,ip_input_control,Fam184a
ENSMUSG00000019857,0.0118125344733552,0.982658955946429,ip_input_control,Asf1a
ENSMUSG00000019861,0.783886929609416,0.00947001254698028,ip_input_control,Gopc
ENSMUSG00000019863,0.758312634863941,0.382042084473897,ip_input_control,Qrsl1
ENSMUSG00000019864,0.852298324011926,0.161282973096376,ip_input_control,Rtn4ip1
ENSMUSG00000019865,1.69189563265088,0.127614892981863,ip_input_control,Nmbr
ENSMUSG00000019868,0.714785557977749,0.113738529847293,ip_input_control,Vta1
ENSMUSG00000019872,0.36947193074405,0.437513824227716,ip_input_control,Smpdl3a
ENSMUSG00000019873,-0.181014449017958,0.402996624558369,ip_input_control,Reep3
ENSMUSG00000019874,0.186494531815172,0.60618520291651,ip_input_control,Fabp7
ENSMUSG00000019876,0.881029840636958,0.0171994576049726,ip_input_control,Pkib
ENSMUSG00000019877,0.457641225098846,0.028366486559376,ip_input_control,Serinc1
ENSMUSG00000019878,0.291248222653513,0.529948344062629,ip_input_control,Hsf2
ENSMUSG00000019883,0.439617444291796,0.759077740189154,ip_input_control,Echdc1
ENSMUSG00000019889,1.61841034655137,6.49187884404995e-06,ip_input_control,Ptprk
ENSMUSG00000019890,0.828208861158208,0.158755356596087,ip_input_control,Nts
ENSMUSG00000019891,0.342483032779859,0.652831722176611,ip_input_control,Dcbld1
ENSMUSG00000019894,0.275700555929672,0.583434612331755,ip_input_control,Slc6a15
ENSMUSG00000019897,0.26996936085119,0.506410909460435,ip_input_control,Ccdc59
ENSMUSG00000019906,0.362586822824375,0.275338426241043,ip_input_control,Lin7a
ENSMUSG00000019907,0.562278380186923,0.0532131352771615,ip_input_control,Ppp1r12a
ENSMUSG00000019916,0.540550764082714,0.250967510712538,ip_input_control,P4ha1
ENSMUSG00000019920,0.0412017765374377,0.921765258163007,ip_input_control,Lims1
ENSMUSG00000019923,0.768148647288697,0.0013574368524577,ip_input_control,Zwint
ENSMUSG00000019927,0.635712331532933,0.0576583937713887,ip_input_control,Ube2d1
ENSMUSG00000019929,1.09749448218154,0.0531088165303185,ip_input_control,Dcn
ENSMUSG00000019935,1.57038606781223,0.172651133347864,ip_input_control,Slc17a8
ENSMUSG00000019943,0.508316707675315,0.00669837369814321,ip_input_control,Atp2b1
