ensembl_gene_id,log2FoldChange,padj,comparison,external_gene_name
ENSMUSG00000024617,-0.0270985782611035,0.921310791557645,ip_input_cre,Camk2a
ENSMUSG00000024620,-2.56361407627695,0.0127675184300811,ip_input_cre,Pdgfrb
ENSMUSG00000024621,-2.54527920587958,1.18320426268489e-06,ip_input_cre,Csf1r
ENSMUSG00000024622,0.0745458513422259,0.816054067917595,ip_input_cre,Hmgxb3
ENSMUSG00000024639,-0.160650745308277,0.307606495099122,ip_input_cre,Gnaq
ENSMUSG00000024640,-1.28947164589518,1.63978168996075e-06,ip_input_cre,Psat1
ENSMUSG00000024642,0.61905986737793,0.000107563726716021,ip_input_cre,Tle4
ENSMUSG00000024644,0.569941096536073,0.116533107649957,ip_input_cre,Cndp2
ENSMUSG00000024645,-0.779706623823212,0.077554537697947,ip_input_cre,Timm21
ENSMUSG00000024646,0.501700712913407,0.158766430619325,ip_input_cre,Cyb5a
ENSMUSG00000024647,-1.91400510542543,0.198804038246819,ip_input_cre,Cbln2
ENSMUSG00000024650,-3.79779702452293,0.0454081252355106,ip_input_cre,Slc22a6
ENSMUSG00000024654,-1.41900313814742,2.32421019356927e-12,ip_input_cre,Asrgl1
ENSMUSG00000024659,-2.42110252274253,0.00534520027276734,ip_input_cre,Anxa1
ENSMUSG00000024660,-0.125160212482401,0.800566162289229,ip_input_cre,Incenp
ENSMUSG00000024661,-0.688371062235447,0.0351239713713571,ip_input_cre,Fth1
ENSMUSG00000024663,-0.495188863109542,0.368887267249522,ip_input_cre,Rab3il1
ENSMUSG00000024664,0.291764819629967,0.733284287957546,ip_input_cre,Fads3
ENSMUSG00000024665,-1.99509697054148,4.05907013949265e-14,ip_input_cre,Fads2
ENSMUSG00000024666,0.43032447166696,0.349566572016391,ip_input_cre,Tmem138
ENSMUSG00000024667,0.736801731893132,0.127417888884428,ip_input_cre,Tmem216
ENSMUSG00000024668,0.263308464935304,0.326918640140477,ip_input_cre,Sdhaf2
ENSMUSG00000024683,0.202257831493292,0.46083601947076,ip_input_cre,Mrpl16
ENSMUSG00000024687,-0.33976573968717,0.172576197637737,ip_input_cre,Osbp
ENSMUSG00000024695,-0.925046374642699,3.55309035679041e-06,ip_input_cre,Zfp91
ENSMUSG00000024712,0.495916716945755,0.000505095882957749,ip_input_cre,Rfk
ENSMUSG00000024725,2.24631483684848,5.78313580467037e-41,ip_input_cre,Ostf1
ENSMUSG00000024726,-0.847334814593469,0.0460539019973065,ip_input_cre,Carnmt1
ENSMUSG00000024732,0.537293151280022,0.0830569163107933,ip_input_cre,Ccdc86
ENSMUSG00000024735,0.410602455109646,0.018424758398905,ip_input_cre,Prpf19
ENSMUSG00000024736,0.551711475368115,0.101223532926214,ip_input_cre,Tmem132a
ENSMUSG00000024740,0.0327537847335742,0.887146031461888,ip_input_cre,Ddb1
ENSMUSG00000024742,0.671426001116601,0.178723728658947,ip_input_cre,Fen1
ENSMUSG00000024743,-0.752524266663211,0.0830167692937012,ip_input_cre,Syt7
ENSMUSG00000024750,-0.200771861006587,0.231637149846965,ip_input_cre,Zfand5
ENSMUSG00000024754,-0.201147979673118,0.82130465539327,ip_input_cre,Cemip2
ENSMUSG00000024758,0.0174117467426077,0.959669475095978,ip_input_cre,Rtn3
ENSMUSG00000024759,-0.4668915238407,0.0547962717911811,ip_input_cre,Atl3
ENSMUSG00000024764,-1.11248495105548,0.205124234557615,ip_input_cre,Naa40
ENSMUSG00000024767,0.34173469842092,0.225373761114669,ip_input_cre,Otub1
ENSMUSG00000024769,-0.474883645953572,0.736464235544907,ip_input_cre,Cdc42bpg
ENSMUSG00000024772,0.215089115111723,0.448501537717811,ip_input_cre,Ehd1
ENSMUSG00000024773,0.204314071326451,0.618131570075328,ip_input_cre,Atg2a
ENSMUSG00000024776,0.875387570455822,0.0312592141502535,ip_input_cre,Stambpl1
ENSMUSG00000024777,0.692542105113622,0.0106531645804369,ip_input_cre,Ppp2r5b
ENSMUSG00000024780,0.0761505053657094,0.755495532557231,ip_input_cre,Cdc37l1
ENSMUSG00000024781,-0.547458302671367,0.0929453933945936,ip_input_cre,Lipa
ENSMUSG00000024782,-1.13711277657948,1.15554927877732e-12,ip_input_cre,Ak3
ENSMUSG00000024785,0.644452967560714,0.0208646982297309,ip_input_cre,Rcl1
ENSMUSG00000024787,0.579375265204514,0.124158708291012,ip_input_cre,Snx15
ENSMUSG00000024789,0.0825554818909851,0.703456111043449,ip_input_cre,Jak2
ENSMUSG00000024790,0.90998416783242,0.0413465537802318,ip_input_cre,Sac3d1
ENSMUSG00000024792,0.560740549330012,0.366030875814094,ip_input_cre,Zfpl1
ENSMUSG00000024797,0.620397697967883,0.0299248511331005,ip_input_cre,Vps51
ENSMUSG00000024798,-1.20072518786321,0.000163793042555,ip_input_cre,Htr7
ENSMUSG00000024799,-0.155185814926734,0.894934378806076,ip_input_cre,Tm7sf2
ENSMUSG00000024800,0.993928897486942,0.00812386948743129,ip_input_cre,Rpp30
ENSMUSG00000024805,-0.0360028387417339,0.904950726779678,ip_input_cre,Pcgf5
ENSMUSG00000024807,0.278862402970514,0.598811410484234,ip_input_cre,Syvn1
ENSMUSG00000024810,-2.66433057462392,1.48600258587463e-07,ip_input_cre,Il33
ENSMUSG00000024811,-0.777907577057907,0.000143451979601985,ip_input_cre,Tnks2
ENSMUSG00000024812,-1.72562765800762,2.62143643881923e-06,ip_input_cre,Tjp2
ENSMUSG00000024816,-1.76184144493947,2.28423343067626e-05,ip_input_cre,Frmd8
ENSMUSG00000024817,-0.197077561384001,0.475657788837913,ip_input_cre,Uhrf2
ENSMUSG00000024818,0.445411289254024,0.78574800571095,ip_input_cre,Slc25a45
ENSMUSG00000024824,0.0422828709558239,0.925205073789573,ip_input_cre,Rad9a
ENSMUSG00000024826,-0.0413675573898368,0.841848304112934,ip_input_cre,Dpf2
ENSMUSG00000024827,-0.579097654637164,0.362890498749692,ip_input_cre,Gldc
ENSMUSG00000024829,1.01219297166648,0.00315861289905019,ip_input_cre,Mrpl21
ENSMUSG00000024830,0.0616984901364672,0.921022249551689,ip_input_cre,Rps6kb2
ENSMUSG00000024831,0.543660654338524,0.340279850819258,ip_input_cre,Ighmbp2
ENSMUSG00000024833,0.1717884787016,0.81539362333157,ip_input_cre,Pola2
ENSMUSG00000024835,0.235544029491475,0.52831004795838,ip_input_cre,Coro1b
ENSMUSG00000024841,0.602920357048569,0.15014031885953,ip_input_cre,Eif1ad
ENSMUSG00000024843,-0.669108025733023,0.0044061042629294,ip_input_cre,Chka
ENSMUSG00000024844,1.11769637298388,0.00319391165066511,ip_input_cre,Banf1
ENSMUSG00000024845,-0.0559167180160204,0.914239744512343,ip_input_cre,Tmem134
ENSMUSG00000024846,1.49619050802465,0.0615276532637577,ip_input_cre,Cst6
ENSMUSG00000024847,0.908949402164413,0.00439190865861822,ip_input_cre,Aip
ENSMUSG00000024851,0.275889053196629,0.30334600504296,ip_input_cre,Pitpnm1
ENSMUSG00000024853,-0.0461127153711286,0.777382425483478,ip_input_cre,Sf3b2
ENSMUSG00000024854,-0.0368071255536407,0.944857466364872,ip_input_cre,Pold4
ENSMUSG00000024855,0.18429695962697,0.513574320973331,ip_input_cre,Pacs1
ENSMUSG00000024856,1.04919361699209,0.00472935189191404,ip_input_cre,Cdk2ap2
ENSMUSG00000024858,-0.017264726348114,0.940941056488107,ip_input_cre,Grk2
ENSMUSG00000024862,0.131321635623992,0.636759309983849,ip_input_cre,Klc2
ENSMUSG00000024866,-1.08966478623531,0.398528970821488,ip_input_cre,Acy3
ENSMUSG00000024869,1.27172316360674,0.000836565324130821,ip_input_cre,Gm49405
ENSMUSG00000024870,0.874305079610684,0.000759534867255096,ip_input_cre,Rab1b
ENSMUSG00000024871,0.474062952481184,0.698277528596161,ip_input_cre,Doc2g
ENSMUSG00000024873,0.896722693691272,3.84346259131885e-05,ip_input_cre,Cnih2
ENSMUSG00000024875,1.44310311648169,0.00250942669817348,ip_input_cre,Yif1a
ENSMUSG00000024878,0.448501502031985,0.0720833865935583,ip_input_cre,Cbwd1
ENSMUSG00000024883,-0.298899200168683,0.83426623896207,ip_input_cre,Rin1
ENSMUSG00000024885,-0.582177229280521,0.646847695925403,ip_input_cre,Aldh3b1
ENSMUSG00000024887,-0.598862748806679,0.278547195309648,ip_input_cre,Asah2
ENSMUSG00000024889,0.647964164516446,0.384780989386033,ip_input_cre,Rce1
ENSMUSG00000024891,-0.739774206362084,0.569544061780977,ip_input_cre,Slc29a2
ENSMUSG00000024892,-0.597927309873562,0.0204549136077845,ip_input_cre,Pcx
ENSMUSG00000024896,0.382616619753192,0.098834913164305,ip_input_cre,Minpp1
ENSMUSG00000024897,-0.35067536646515,0.116928150620832,ip_input_cre,Apba1
ENSMUSG00000024899,-2.67679158447302,1.42611666370147e-21,ip_input_cre,Papss2
ENSMUSG00000024900,-1.54694100545898,,ip_input_cre,Cpt1a
ENSMUSG00000024901,-0.336767206848587,0.260701590971549,ip_input_cre,Peli3
ENSMUSG00000024902,0.937781285274077,0.00443483424248734,ip_input_cre,Mrpl11
ENSMUSG00000024906,0.614347956911848,0.259614882590379,ip_input_cre,Mus81
ENSMUSG00000024907,2.07247185546138,3.07484916403592e-10,ip_input_cre,Gal
ENSMUSG00000024908,-0.440436093351494,0.0504912426185756,ip_input_cre,Ppp6r3
ENSMUSG00000024909,-0.285614953902777,0.683269528835801,ip_input_cre,Efemp2
ENSMUSG00000024911,1.17238539458625,0.000463576823232362,ip_input_cre,Fibp
ENSMUSG00000024912,0.84095784158132,0.174420769299347,ip_input_cre,Fosl1
ENSMUSG00000024913,-2.54606106284938,0.0200519983579718,ip_input_cre,Lrp5
ENSMUSG00000024914,0.761812599790643,0.00206366858310131,ip_input_cre,Drap1
ENSMUSG00000024921,0.282860737913622,0.0488280891482667,ip_input_cre,Smarca2
ENSMUSG00000024924,-0.616626924220347,0.00586321430095719,ip_input_cre,Vldlr
ENSMUSG00000024925,1.4286543231517,8.29759888195715e-06,ip_input_cre,Rnaseh2c
ENSMUSG00000024926,0.149852198202283,0.465801773421666,ip_input_cre,Kat5
ENSMUSG00000024927,-0.193165201416751,0.595269569707416,ip_input_cre,Rela
ENSMUSG00000024935,0.312896368636292,0.206427576264491,ip_input_cre,Slc1a1
ENSMUSG00000024936,-2.1329793842622,0.425374811398917,ip_input_cre,Kcnk7
ENSMUSG00000024937,0.529822979900969,0.149779827049411,ip_input_cre,Ehbp1l1
ENSMUSG00000024939,0.496629035032057,0.59756536042531,ip_input_cre,Fam89b
ENSMUSG00000024940,0.448740195933444,0.268897800438338,ip_input_cre,Ltbp3
ENSMUSG00000024941,0.40549757856953,0.0105106643739698,ip_input_cre,Scyl1
ENSMUSG00000024942,-0.676933763211908,0.0795211509017327,ip_input_cre,Capn1
ENSMUSG00000024943,-0.744851761919514,0.000170641989925441,ip_input_cre,Smc5
ENSMUSG00000024944,1.23739282380354,0.000830799184439998,ip_input_cre,Arl2
ENSMUSG00000024947,0.370663086150418,0.0781336846563424,ip_input_cre,Men1
ENSMUSG00000024948,-0.190610459286692,0.500728700093518,ip_input_cre,Map4k2
ENSMUSG00000024949,0.819998590320445,0.00167058492206659,ip_input_cre,Sf1
ENSMUSG00000024952,0.513448072164552,0.205991754594393,ip_input_cre,Rps6ka4
ENSMUSG00000024953,1.28772742278972,0.000663946404774407,ip_input_cre,Prdx5
ENSMUSG00000024955,-0.56744097912898,0.607373764379494,ip_input_cre,Esrra
ENSMUSG00000024958,0.303382877183792,0.563675075316896,ip_input_cre,Gpr137
ENSMUSG00000024959,1.41140993538915,0.000503546377445827,ip_input_cre,Bad
ENSMUSG00000024960,-2.11015064834827,4.99197481007715e-10,ip_input_cre,Plcb3
ENSMUSG00000024962,0.690910168501798,0.00515281283952251,ip_input_cre,Vegfb
ENSMUSG00000024963,0.675787723567761,0.00263016332380262,ip_input_cre,Dnajc4
ENSMUSG00000024965,1.32633757373184,,ip_input_cre,Fermt3
ENSMUSG00000024966,-0.169917660353871,0.263483838155614,ip_input_cre,Stip1
ENSMUSG00000024968,-0.269840777974615,0.758128616898501,ip_input_cre,Rcor2
ENSMUSG00000024969,-0.231417120310852,0.329733835854184,ip_input_cre,Mark2
ENSMUSG00000024970,0.704772230504167,0.00161026407164668,ip_input_cre,Spindoc
ENSMUSG00000024974,-0.611249578990786,0.000792906797621939,ip_input_cre,Smc3
ENSMUSG00000024975,0.116670171222106,0.544633798934988,ip_input_cre,Pdcd4
ENSMUSG00000024976,0.133136582458473,0.403937281314906,ip_input_cre,Shoc2
ENSMUSG00000024978,-2.04395240971397,6.32718805906967e-05,ip_input_cre,Gpam
ENSMUSG00000024981,1.27053419637625,6.4001885882366e-08,ip_input_cre,Acsl5
ENSMUSG00000024982,-0.115181554996988,0.876044888564314,ip_input_cre,Zdhhc6
ENSMUSG00000024983,-0.181042782473136,0.401917800904901,ip_input_cre,Vti1a
ENSMUSG00000024985,0.416840483320477,0.0387336549082049,ip_input_cre,Tcf7l2
ENSMUSG00000024986,-4.27355809848602,0.0137986669376001,ip_input_cre,Hhex
ENSMUSG00000024987,1.52787037826448,0.482687494603249,ip_input_cre,Cyp26a1
ENSMUSG00000024990,0.939136916531585,0.306488663280465,ip_input_cre,Rbp4
ENSMUSG00000024991,-0.265124549969988,0.129447968305691,ip_input_cre,Eif3a
ENSMUSG00000024993,-0.648514377784366,0.000350714845253846,ip_input_cre,Fam45a
ENSMUSG00000024997,0.299573123598581,0.170262675653193,ip_input_cre,Prdx3
ENSMUSG00000024998,-2.11040869000947,1.00269227280538e-07,ip_input_cre,Plce1
ENSMUSG00000024999,0.0881307727566441,0.749686132174823,ip_input_cre,Noc3l
ENSMUSG00000025006,-1.32674106644392,4.64331420083048e-05,ip_input_cre,Sorbs1
ENSMUSG00000025007,0.543622714576464,0.0618249269056771,ip_input_cre,Aldh18a1
ENSMUSG00000025008,-0.54160601893192,0.231886639586319,ip_input_cre,Tctn3
ENSMUSG00000025010,-1.42249446868735,0.0438227058493139,ip_input_cre,Ccnj
ENSMUSG00000025016,-0.194753848374781,0.561093217655823,ip_input_cre,Tm9sf3
ENSMUSG00000025019,-1.27662782523855,1.60802093446218e-06,ip_input_cre,Lcor
ENSMUSG00000025020,0.378541797539151,0.241995679651421,ip_input_cre,Slit1
ENSMUSG00000025024,0.381774806493017,0.32262558274756,ip_input_cre,Smndc1
ENSMUSG00000025025,-1.04493941268234,2.41606455689989e-09,ip_input_cre,Mxi1
ENSMUSG00000025026,-0.96216886501516,1.89600835054887e-05,ip_input_cre,Add3
ENSMUSG00000025027,0.0710563986412395,0.866893799792824,ip_input_cre,Xpnpep1
ENSMUSG00000025034,-0.688057981673113,0.000167373382422889,ip_input_cre,Trim8
ENSMUSG00000025035,0.789497531817065,2.26057073536274e-05,ip_input_cre,Arl3
ENSMUSG00000025036,-0.53850359919663,0.713913860645766,ip_input_cre,Sfxn2
ENSMUSG00000025037,-0.807507008057607,2.13638245193043e-05,ip_input_cre,Maoa
ENSMUSG00000025040,0.202039860306577,0.262648456053849,ip_input_cre,Fundc1
ENSMUSG00000025041,-0.310920492205602,0.0300023272497466,ip_input_cre,Nt5c2
ENSMUSG00000025047,0.426618842549894,0.013605123759361,ip_input_cre,Pdcd11
ENSMUSG00000025049,-0.212724779983475,0.54837043385701,ip_input_cre,Taf5
ENSMUSG00000025050,-0.397063358419056,0.36074297927956,ip_input_cre,Pcgf6
ENSMUSG00000025056,1.40055218162763,0.0501044228851924,ip_input_cre,Nr0b1
ENSMUSG00000025059,-0.472199781601301,0.282862500087073,ip_input_cre,Gk
ENSMUSG00000025060,-0.592588715658473,0.00327241338791974,ip_input_cre,Slk
ENSMUSG00000025066,0.379313469819676,0.0137377226758456,ip_input_cre,Sfr1
ENSMUSG00000025068,1.25158743269025,0.000853392112586407,ip_input_cre,Gsto1
ENSMUSG00000025076,-0.361623595864925,0.62539556627763,ip_input_cre,Casp7
ENSMUSG00000025077,-0.804871991035168,0.300223549124704,ip_input_cre,Dclre1a
ENSMUSG00000025078,-0.927936260149507,0.00392990960377548,ip_input_cre,Nhlrc2
ENSMUSG00000025083,-3.89319757660878,4.3851622343072e-12,ip_input_cre,Afap1l2
ENSMUSG00000025085,-1.45564427246003,5.51987791572394e-20,ip_input_cre,Ablim1
ENSMUSG00000025086,0.309598012158408,0.300020438023062,ip_input_cre,Trub1
ENSMUSG00000025089,1.47926671402957,0.000100861007799693,ip_input_cre,Gfra1
ENSMUSG00000025092,-0.591390444387962,0.000318673112208863,ip_input_cre,Hspa12a
ENSMUSG00000025094,0.0990635589863676,0.852062054370602,ip_input_cre,Slc18a2
ENSMUSG00000025102,1.49976425149176,1.78470780507168e-07,ip_input_cre,3110040N11Rik
ENSMUSG00000025103,0.689474314259233,0.00450468425238644,ip_input_cre,Btbd1
ENSMUSG00000025104,-0.101769177850117,0.662194471487116,ip_input_cre,Hdgfl3
ENSMUSG00000025128,-0.0137213449350446,0.98976805234553,ip_input_cre,Bhlhe22
ENSMUSG00000025130,0.767038757726006,0.0811478018375353,ip_input_cre,P4hb
ENSMUSG00000025132,0.707757773885213,0.000108524678044787,ip_input_cre,Arhgdia
ENSMUSG00000025133,-0.201994816853757,0.413745825673423,ip_input_cre,Ints4
ENSMUSG00000025134,-0.423749525407672,0.160686903964064,ip_input_cre,Alyref
ENSMUSG00000025135,0.976175947070353,0.00436466717015136,ip_input_cre,Anapc11
ENSMUSG00000025137,0.196916415225389,0.609734698343233,ip_input_cre,Pcyt2
ENSMUSG00000025138,0.914444328984435,0.210283330695697,ip_input_cre,Sirt7
ENSMUSG00000025139,-0.167948725338362,0.181338657621462,ip_input_cre,Tollip
ENSMUSG00000025140,0.899690416580286,,ip_input_cre,Pycr1
ENSMUSG00000025141,1.93324475505379,0.0319724050574076,ip_input_cre,Myadml2
ENSMUSG00000025142,-0.19606020735386,0.562986284689956,ip_input_cre,Aspscr1
ENSMUSG00000025144,0.482381391042025,0.429898028981797,ip_input_cre,Cenpx
ENSMUSG00000025145,0.293861567043547,0.456172452129777,ip_input_cre,Lrrc45
ENSMUSG00000025147,0.696957214443135,0.0302103451955456,ip_input_cre,Mob2
ENSMUSG00000025150,-4.22634159911954,0.0291392799449424,ip_input_cre,Cbr2
ENSMUSG00000025151,0.356340330274732,0.0792212282293661,ip_input_cre,Maged1
ENSMUSG00000025153,-0.221842077074694,0.573502307699679,ip_input_cre,Fasn
ENSMUSG00000025154,0.426644421350207,0.616118839158248,ip_input_cre,Arhgap19
ENSMUSG00000025155,0.600509599114924,0.217651468986941,ip_input_cre,Dus1l
ENSMUSG00000025156,0.573006191424135,0.00102268377805389,ip_input_cre,Gps1
ENSMUSG00000025157,-0.024001616450538,0.963587780938765,ip_input_cre,Zdhhc16
ENSMUSG00000025158,0.38770955610207,0.178229519888829,ip_input_cre,Rfng
ENSMUSG00000025159,-0.617689969270549,0.0180364481292234,ip_input_cre,Mms19
ENSMUSG00000025162,0.633442523193019,0.000277433247269448,ip_input_cre,Csnk1d
ENSMUSG00000025163,5.5173086888648,,ip_input_cre,Cd7
ENSMUSG00000025169,1.20880394588252,0.00748443386656863,ip_input_cre,Ogfod3
ENSMUSG00000025170,1.38470372090955,0.000232348556529033,ip_input_cre,Rab40b
ENSMUSG00000025171,0.981661383649412,0.0815503158255013,ip_input_cre,Ubtd1
ENSMUSG00000025172,0.864461039751965,0.479875422711686,ip_input_cre,Ankrd2
ENSMUSG00000025173,0.833538801250556,0.00295567216335214,ip_input_cre,Wdr45b
ENSMUSG00000025175,-0.0148473703485656,0.974913792336365,ip_input_cre,Fn3k
ENSMUSG00000025178,0.352066419054907,0.00811591788280455,ip_input_cre,Pi4k2a
ENSMUSG00000025184,-0.685490432011043,0.00812386948743129,ip_input_cre,R3hcc1l
ENSMUSG00000025188,-1.3761172786745,0.213612798665339,ip_input_cre,Hps1
ENSMUSG00000025189,0.145600369306523,0.673163604735928,ip_input_cre,Cnnm1
ENSMUSG00000025190,-0.0702790791255797,0.718384348336312,ip_input_cre,Got1
ENSMUSG00000025192,-0.0710279012636409,0.90040533950093,ip_input_cre,Entpd7
ENSMUSG00000025193,0.120638393624807,0.879908213321022,ip_input_cre,Cutc
ENSMUSG00000025198,-0.12669474230347,0.836899892151862,ip_input_cre,Erlin1
ENSMUSG00000025199,-0.414386186133824,0.290660371873197,ip_input_cre,Chuk
ENSMUSG00000025200,0.634614462881742,0.176947226056829,ip_input_cre,Cwf19l1
ENSMUSG00000025202,0.485639437053218,0.442214463466815,ip_input_cre,Scd3
ENSMUSG00000025203,-1.55082891800945,8.21487015501142e-29,ip_input_cre,Scd2
ENSMUSG00000025204,0.789085454564419,0.0140272512773549,ip_input_cre,Ndufb8
ENSMUSG00000025207,-0.430005350459185,0.124662884545859,ip_input_cre,Sema4g
ENSMUSG00000025208,1.04475090882781,6.43902921461403e-05,ip_input_cre,Mrpl43
ENSMUSG00000025209,0.147250303771311,0.776105118400341,ip_input_cre,Twnk
ENSMUSG00000025212,-0.603041069477625,0.0033396380365716,ip_input_cre,Sfxn3
ENSMUSG00000025213,0.736574381743645,0.673020825816245,ip_input_cre,Kazald1
ENSMUSG00000025217,-0.131431493405284,0.488221901147216,ip_input_cre,Btrc
ENSMUSG00000025218,0.266020842319536,0.776428021014661,ip_input_cre,Poll
ENSMUSG00000025220,-0.126523126759583,0.503153412238814,ip_input_cre,Oga
ENSMUSG00000025221,0.519926473278795,0.0523707184411473,ip_input_cre,Kcnip2
ENSMUSG00000025223,0.1317304181844,0.566461736201815,ip_input_cre,Ldb1
ENSMUSG00000025224,-0.544951471114829,0.000117055999294744,ip_input_cre,Gbf1
ENSMUSG00000025225,0.203601978184875,0.897474929710375,ip_input_cre,Nfkb2
ENSMUSG00000025226,1.36173685710932,8.66447781540069e-05,ip_input_cre,Fbxl15
ENSMUSG00000025227,1.11993588141655,8.26173421471979e-07,ip_input_cre,Mfsd13a
ENSMUSG00000025228,0.271014636078159,0.282394887550613,ip_input_cre,Actr1a
ENSMUSG00000025231,-1.29059884403829,0.0103499780054674,ip_input_cre,Sufu
ENSMUSG00000025232,0.89866667958865,0.0316205373185531,ip_input_cre,Hexa
ENSMUSG00000025234,-0.514475183166427,0.00165745660407018,ip_input_cre,Arih1
ENSMUSG00000025235,-0.116373294729453,0.549387744933757,ip_input_cre,Bbs4
ENSMUSG00000025236,0.519993483108697,0.0923578212675875,ip_input_cre,Adpgk
ENSMUSG00000025237,0.665424545679013,8.77379798302695e-05,ip_input_cre,Parp6
ENSMUSG00000025239,-1.41593983652155,0.0513033081223666,ip_input_cre,Limd1
ENSMUSG00000025240,-0.068245736201331,0.787243865476933,ip_input_cre,Sacm1l
ENSMUSG00000025241,-1.81345256557616,1.01095741489283e-14,ip_input_cre,Fyco1
ENSMUSG00000025245,-0.552219309339909,0.00811419771808756,ip_input_cre,Lztfl1
ENSMUSG00000025246,-0.106432629515046,0.615111561242292,ip_input_cre,Tbl1x
ENSMUSG00000025255,-0.986165928040259,1.48136895479896e-06,ip_input_cre,Zfhx4
ENSMUSG00000025260,0.657073867510291,0.0196975923372742,ip_input_cre,Hsd17b10
ENSMUSG00000025261,-0.646972673723254,1.09251439182349e-05,ip_input_cre,Huwe1
ENSMUSG00000025262,-0.118923060116549,0.641341220398833,ip_input_cre,Fam120c
ENSMUSG00000025264,0.541260088271826,0.00263693852022797,ip_input_cre,Tsr2
ENSMUSG00000025265,-0.476843122868857,0.323753958884173,ip_input_cre,Fgd1
ENSMUSG00000025266,-0.0402678511578829,0.891674155747272,ip_input_cre,Gnl3l
ENSMUSG00000025268,0.35678636709017,0.043091286616047,ip_input_cre,Maged2
ENSMUSG00000025269,0.135933300011202,0.757312704389424,ip_input_cre,Apex2
ENSMUSG00000025270,-3.14859747446269,0.00104124652815549,ip_input_cre,Alas2
ENSMUSG00000025272,0.185364798472682,0.440568917981086,ip_input_cre,Tro
ENSMUSG00000025277,-0.446813655946727,0.284985470231154,ip_input_cre,Abhd6
ENSMUSG00000025278,-2.1028893250398,2.2565409173847e-24,ip_input_cre,Flnb
ENSMUSG00000025280,0.103699642004037,0.857787476731793,ip_input_cre,Polr3a
ENSMUSG00000025283,-0.338839918305043,0.0684568040205495,ip_input_cre,Sat1
ENSMUSG00000025287,0.474060664775033,0.1428892217352,ip_input_cre,Acot9
ENSMUSG00000025289,1.09188237548066,0.0206672989458777,ip_input_cre,Prdx4
ENSMUSG00000025290,1.19294690086164,3.5203636768987e-10,ip_input_cre,Rps24
ENSMUSG00000025314,-0.0363604979924079,0.910612325898745,ip_input_cre,Ptprj
ENSMUSG00000025316,-0.122145660052286,0.620109284696957,ip_input_cre,Banp
ENSMUSG00000025318,0.216921636194294,0.381481636974212,ip_input_cre,Jph3
ENSMUSG00000025321,-2.25214888376951,2.86718984384082e-14,ip_input_cre,Itgb8
ENSMUSG00000025323,-0.583347307319323,0.0347630071977195,ip_input_cre,Sp4
ENSMUSG00000025326,-0.661481672833771,0.01515496804795,ip_input_cre,Ube3a
ENSMUSG00000025332,-0.360290570849382,0.225679383514824,ip_input_cre,Kdm5c
ENSMUSG00000025337,0.35677627165137,0.043422138303787,ip_input_cre,Sbds
ENSMUSG00000025340,-0.254128479834433,0.266130305310087,ip_input_cre,Rabgef1
ENSMUSG00000025348,-3.54596413720357,0.00945292419891673,ip_input_cre,Itga7
ENSMUSG00000025350,-1.3371643795324,0.11380753237522,ip_input_cre,Rdh5
ENSMUSG00000025351,1.12649957369445,6.33452217414458e-11,ip_input_cre,Cd63
ENSMUSG00000025352,0.231383646156841,0.389783313265713,ip_input_cre,Gdf11
ENSMUSG00000025353,-0.119575998906626,0.799263120388063,ip_input_cre,Ormdl2
ENSMUSG00000025354,0.601506298600437,0.0107165976150179,ip_input_cre,Dnajc14
ENSMUSG00000025355,0.367162890991236,0.837706943632144,ip_input_cre,Mmp19
ENSMUSG00000025357,0.208839935251205,0.592337137209246,ip_input_cre,Dgka
ENSMUSG00000025358,-2.78806648614801,0.12164699016763,ip_input_cre,Cdk2
ENSMUSG00000025362,1.97619390072401,1.02285377712978e-09,ip_input_cre,Rps26
ENSMUSG00000025364,0.470184173562336,0.042581570863818,ip_input_cre,Pa2g4
ENSMUSG00000025366,0.00836630649979238,0.993366459162153,ip_input_cre,Esyt1
ENSMUSG00000025369,-0.322369840083864,0.0860455930121186,ip_input_cre,Smarcc2
ENSMUSG00000025371,0.69334055169468,0.100791734800506,ip_input_cre,Chmp6
ENSMUSG00000025372,-0.387075157892801,0.0407208665078649,ip_input_cre,Baiap2
ENSMUSG00000025373,0.314351161967445,0.300414796879518,ip_input_cre,Rnf41
ENSMUSG00000025374,0.518265929567237,0.0208606194407076,ip_input_cre,Nabp2
ENSMUSG00000025375,-0.108030207227651,0.694555043198405,ip_input_cre,Aatk
ENSMUSG00000025377,-0.789929110442419,0.134230875826584,ip_input_cre,Tepsin
ENSMUSG00000025381,1.45740231410664,3.19503018174906e-11,ip_input_cre,Cnpy2
ENSMUSG00000025384,0.30371258856382,0.525405416051373,ip_input_cre,Faap100
ENSMUSG00000025393,0.333143079214575,0.329719181199602,ip_input_cre,Atp5b
ENSMUSG00000025395,-0.478301490450171,0.244933428030558,ip_input_cre,Prim1
ENSMUSG00000025400,2.65324553904311,5.78718538323897e-33,ip_input_cre,Tac2
ENSMUSG00000025402,0.642006281297234,0.00250912492485029,ip_input_cre,Nab2
ENSMUSG00000025403,-0.387503608964983,0.389012093984003,ip_input_cre,Shmt2
ENSMUSG00000025404,-0.541473496182607,0.0269006862069345,ip_input_cre,R3hdm2
ENSMUSG00000025407,-1.56981949234867,,ip_input_cre,Gli1
ENSMUSG00000025408,-0.248467134088256,0.672901464349042,ip_input_cre,Ddit3
