clustering_1	clustering_2	clustering_1_total	clustering_2_total	n	pct_clustering_1	pct_clustering_2	out_degree_1	in_degree_1	component_id	out_degree_2	in_degree_2
Oligodendrocytes	C185-156: Bmp4.Gpr17.Oligodendrocytes	1001	48	39	0.038961038961039	0.8125	13	13	1	9	9
Oligodendrocytes	C185-155: Cnksr3.Gpr17.Oligodendrocytes	1001	178	157	0.156843156843157	0.882022471910112	13	13	1	7	7
Oligodendrocytes	C185-157: Ermn.Gpr17.Oligodendrocytes	1001	15	14	0.013986013986014	0.933333333333333	13	13	1	2	2
Oligodendrocytes	C185-48: Anxa2.Pomc.GLU-5	1001	13	1	0.000999000999000999	0.0769230769230769	13	13	1	7	7
Oligodendrocytes	C185-148: Pex5l.Ermn.Oligodendrocytes	1001	234	117	0.116883116883117	0.5	13	13	1	43	43
Oligodendrocytes	C185-153: Ctps.Ermn.Oligodendrocytes	1001	360	321	0.320679320679321	0.891666666666667	13	13	1	9	9
Oligodendrocytes	C185-53: Ebf3.Caprin2.GLU-6	1001	24	5	0.004995004995005	0.208333333333333	13	13	1	7	7
Oligodendrocytes	C185-160: Dividing.OPC	1001	5	1	0.000999000999000999	0.2	13	13	1	4	4
Oligodendrocytes	C185-142: Unassigned.Etnppl.Astrocytes	1001	12	1	0.000999000999000999	0.0833333333333333	13	13	1	9	9
Oligodendrocytes	C185-150: Klk6.Ermn.Oligodendrocytes	1001	53	51	0.050949050949051	0.962264150943396	13	13	1	3	3
Oligodendrocytes	C185-152: Mal.Ermn.Oligodendrocytes	1001	297	288	0.287712287712288	0.96969696969697	13	13	1	5	5
Oligodendrocytes	C185-54: Oxt.Caprin2.GLU-6	1001	37	3	0.002997002997003	0.0810810810810811	13	13	1	12	12
Oligodendrocytes	C185-151: Arhgap45.Ermn.Oligodendrocytes	1001	5	3	0.002997002997003	0.6	13	13	1	2	2
Astrocytes	C185-132: Tgfb2.Tanycytes	267	12	6	0.0224719101123596	0.5	27	27	1	3	3
Astrocytes	C185-144: Gfap.Etnppl.Astrocytes	267	101	99	0.370786516853933	0.98019801980198	27	27	1	3	3
Astrocytes	C185-142: Unassigned.Etnppl.Astrocytes	267	12	4	0.0149812734082397	0.333333333333333	27	27	1	9	9
Astrocytes	C185-176: Acta2.Mural	267	63	1	0.00374531835205993	0.0158730158730159	27	27	1	4	4
Astrocytes	C185-145: Myoc.Etnppl.Astrocytes	267	6	5	0.0187265917602996	0.833333333333333	27	27	1	2	2
Astrocytes	C185-177: Slco1a4.Endothelial	267	115	2	0.00749063670411985	0.0173913043478261	27	27	1	8	8
Astrocytes	C185-140: Gjb6.Etnppl.Astrocytes	267	4	3	0.0112359550561798	0.75	27	27	1	2	2
Astrocytes	C185-153: Ctps.Ermn.Oligodendrocytes	267	360	13	0.048689138576779	0.0361111111111111	27	27	1	9	9
Astrocytes	C185-148: Pex5l.Ermn.Oligodendrocytes	267	234	37	0.138576779026217	0.158119658119658	27	27	1	43	43
Astrocytes	C185-141: Trpm3.Etnppl.Astrocytes	267	17	17	0.0636704119850187	1	27	27	1	1	1
Astrocytes	C185-139: Itih3.Etnppl.Astrocytes	267	46	43	0.161048689138577	0.934782608695652	27	27	1	3	3
Astrocytes	C185-135: Cdhr4.Ependymal	267	297	5	0.0187265917602996	0.0168350168350168	27	27	1	7	7
Astrocytes	C185-156: Bmp4.Gpr17.Oligodendrocytes	267	48	2	0.00749063670411985	0.0416666666666667	27	27	1	9	9
Astrocytes	C185-1: Shox2.GLU-1	267	163	3	0.0112359550561798	0.0184049079754601	27	27	1	26	26
Astrocytes	C185-155: Cnksr3.Gpr17.Oligodendrocytes	267	178	6	0.0224719101123596	0.0337078651685393	27	27	1	7	7
Astrocytes	C185-53: Ebf3.Caprin2.GLU-6	267	24	2	0.00749063670411985	0.0833333333333333	27	27	1	7	7
Astrocytes	C185-160: Dividing.OPC	267	5	2	0.00749063670411985	0.4	27	27	1	4	4
Astrocytes	C185-159: Pdgfra.OPC	267	8	2	0.00749063670411985	0.25	27	27	1	4	4
Astrocytes	C185-150: Klk6.Ermn.Oligodendrocytes	267	53	1	0.00374531835205993	0.0188679245283019	27	27	1	3	3
Astrocytes	C185-152: Mal.Ermn.Oligodendrocytes	267	297	1	0.00374531835205993	0.00336700336700337	27	27	1	5	5
Astrocytes	C185-146: Myt1l.Lgals3.Astrocytes	267	28	7	0.0262172284644195	0.25	27	27	1	14	14
Astrocytes	C185-11: Cbln2.Trh.GLU-2	267	48	1	0.00374531835205993	0.0208333333333333	27	27	1	11	11
Astrocytes	C185-134: Frzb.Tanycytes	267	4	1	0.00374531835205993	0.25	27	27	1	2	2
Astrocytes	C185-48: Anxa2.Pomc.GLU-5	267	13	1	0.00374531835205993	0.0769230769230769	27	27	1	7	7
Astrocytes	C185-54: Oxt.Caprin2.GLU-6	267	37	1	0.00374531835205993	0.027027027027027	27	27	1	12	12
Astrocytes	C185-37: Prdm13.Tcf4.GLU-3	267	3	1	0.00374531835205993	0.333333333333333	27	27	1	3	3
Astrocytes	C185-131: Scn7a.Tanycytes	267	1	1	0.00374531835205993	1	27	27	1	1	1
Ependymal	C185-132: Tgfb2.Tanycytes	356	12	5	0.0140449438202247	0.416666666666667	26	26	1	3	3
Ependymal	C185-135: Cdhr4.Ependymal	356	297	283	0.794943820224719	0.952861952861953	26	26	1	7	7
Ependymal	C185-136: Crlf1.Ependymal	356	2	2	0.00561797752808989	1	26	26	1	1	1
Ependymal	C185-153: Ctps.Ermn.Oligodendrocytes	356	360	11	0.0308988764044944	0.0305555555555556	26	26	1	9	9
Ependymal	C185-177: Slco1a4.Endothelial	356	115	5	0.0140449438202247	0.0434782608695652	26	26	1	8	8
Ependymal	C185-155: Cnksr3.Gpr17.Oligodendrocytes	356	178	5	0.0140449438202247	0.0280898876404494	26	26	1	7	7
Ependymal	C185-102: Hdc.GABA-1	356	3	3	0.00842696629213483	1	26	26	1	1	1
Ependymal	C185-76: Slc6a3.Onecut2.GABA-2	356	17	5	0.0140449438202247	0.294117647058824	26	26	1	6	6
Ependymal	C185-134: Frzb.Tanycytes	356	4	3	0.00842696629213483	0.75	26	26	1	2	2
Ependymal	C185-159: Pdgfra.OPC	356	8	3	0.00842696629213483	0.375	26	26	1	4	4
Ependymal	C185-81: Tnfrsf12a.GABA-2	356	2	1	0.00280898876404494	0.5	26	26	1	2	2
Ependymal	C185-147: Gfap.Lgals3.Astrocytes	356	2	1	0.00280898876404494	0.5	26	26	1	2	2
Ependymal	C185-148: Pex5l.Ermn.Oligodendrocytes	356	234	8	0.0224719101123596	0.0341880341880342	26	26	1	43	43
Ependymal	C185-152: Mal.Ermn.Oligodendrocytes	356	297	6	0.0168539325842697	0.0202020202020202	26	26	1	5	5
Ependymal	C185-82: Tbx19.Il1rapl2.GABA-1	356	4	1	0.00280898876404494	0.25	26	26	1	4	4
Ependymal	C185-63: Thrsp.Mixed.GABA-2	356	5	1	0.00280898876404494	0.2	26	26	1	4	4
Ependymal	C185-72: Fam122b.Vipr2.GABA-2	356	18	1	0.00280898876404494	0.0555555555555556	26	26	1	8	8
Ependymal	C185-150: Klk6.Ermn.Oligodendrocytes	356	53	1	0.00280898876404494	0.0188679245283019	26	26	1	3	3
Ependymal	C185-130: Chat.GABA-7	356	4	1	0.00280898876404494	0.25	26	26	1	3	3
Ependymal	C185-11: Cbln2.Trh.GLU-2	356	48	2	0.00561797752808989	0.0416666666666667	26	26	1	11	11
Ependymal	C185-174: Anxa1.ParsTuber	356	1	1	0.00280898876404494	1	26	26	1	1	1
Ependymal	C185-156: Bmp4.Gpr17.Oligodendrocytes	356	48	1	0.00280898876404494	0.0208333333333333	26	26	1	9	9
Ependymal	C185-1: Shox2.GLU-1	356	163	3	0.00842696629213483	0.0184049079754601	26	26	1	26	26
Ependymal	C185-54: Oxt.Caprin2.GLU-6	356	37	1	0.00280898876404494	0.027027027027027	26	26	1	12	12
Ependymal	C185-37: Prdm13.Tcf4.GLU-3	356	3	1	0.00280898876404494	0.333333333333333	26	26	1	3	3
Ependymal	C185-145: Myoc.Etnppl.Astrocytes	356	6	1	0.00280898876404494	0.166666666666667	26	26	1	2	2
Immune	C185-151: Arhgap45.Ermn.Oligodendrocytes	48	5	2	0.0416666666666667	0.4	9	9	1	2	2
Immune	C185-165: Wfdc17.Tmem119.Immune	48	4	2	0.0416666666666667	0.5	9	9	1	3	3
Immune	C185-166: Ccl4.Tmem119.Immune	48	10	10	0.208333333333333	1	9	9	1	1	1
Immune	C185-135: Cdhr4.Ependymal	48	297	3	0.0625	0.0101010101010101	9	9	1	7	7
Immune	C185-170: F13a1.Immune	48	30	26	0.541666666666667	0.866666666666667	9	9	1	3	3
Immune	C185-148: Pex5l.Ermn.Oligodendrocytes	48	234	1	0.0208333333333333	0.00427350427350427	9	9	1	43	43
Immune	C185-153: Ctps.Ermn.Oligodendrocytes	48	360	1	0.0208333333333333	0.00277777777777778	9	9	1	9	9
Immune	C185-163: Selplg.Tmem119.Immune	48	5	2	0.0416666666666667	0.4	9	9	1	4	4
Immune	C185-88: Sox14.Lef1.GABA-1	48	3	1	0.0208333333333333	0.333333333333333	9	9	1	3	3
""	C185-176: Acta2.Mural	71	63	52	0.732394366197183	0.825396825396825	12	12	1	4	4
""	C185-178: Vtn.Endothelial	71	61	4	0.0563380281690141	0.0655737704918033	12	12	1	4	4
""	C185-148: Pex5l.Ermn.Oligodendrocytes	71	234	1	0.0140845070422535	0.00427350427350427	12	12	1	43	43
""	C185-157: Ermn.Gpr17.Oligodendrocytes	71	15	1	0.0140845070422535	0.0666666666666667	12	12	1	2	2
""	C185-155: Cnksr3.Gpr17.Oligodendrocytes	71	178	1	0.0140845070422535	0.00561797752808989	12	12	1	7	7
""	C185-153: Ctps.Ermn.Oligodendrocytes	71	360	6	0.0845070422535211	0.0166666666666667	12	12	1	9	9
""	C185-135: Cdhr4.Ependymal	71	297	1	0.0140845070422535	0.00336700336700337	12	12	1	7	7
""	C185-183: Slc6a13.Dcn.Fibroblasts	71	20	1	0.0140845070422535	0.05	12	12	1	5	5
""	C185-184: Slc47a1.Dcn.Fibroblasts	71	2	1	0.0140845070422535	0.5	12	12	1	2	2
""	C185-152: Mal.Ermn.Oligodendrocytes	71	297	1	0.0140845070422535	0.00336700336700337	12	12	1	5	5
""	C185-175: Kcnj8.Mural	71	7	1	0.0140845070422535	0.142857142857143	12	12	1	7	7
""	C185-177: Slco1a4.Endothelial	71	115	1	0.0140845070422535	0.00869565217391304	12	12	1	8	8
Vascular	C185-177: Slco1a4.Endothelial	240	115	103	0.429166666666667	0.895652173913044	14	14	1	8	8
Vascular	C185-179: Sema3g.Endothelial	240	17	16	0.0666666666666667	0.941176470588235	14	14	1	2	2
Vascular	C185-180: Meox1.Endothelial	240	18	18	0.075	1	14	14	1	1	1
Vascular	C185-153: Ctps.Ermn.Oligodendrocytes	240	360	5	0.0208333333333333	0.0138888888888889	14	14	1	9	9
Vascular	C185-175: Kcnj8.Mural	240	7	1	0.00416666666666667	0.142857142857143	14	14	1	7	7
Vascular	C185-178: Vtn.Endothelial	240	61	55	0.229166666666667	0.901639344262295	14	14	1	4	4
Vascular	C185-148: Pex5l.Ermn.Oligodendrocytes	240	234	2	0.00833333333333333	0.00854700854700855	14	14	1	43	43
Vascular	C185-155: Cnksr3.Gpr17.Oligodendrocytes	240	178	7	0.0291666666666667	0.0393258426966292	14	14	1	7	7
Vascular	C185-54: Oxt.Caprin2.GLU-6	240	37	1	0.00416666666666667	0.027027027027027	14	14	1	12	12
Vascular	C185-183: Slc6a13.Dcn.Fibroblasts	240	20	16	0.0666666666666667	0.8	14	14	1	5	5
Vascular	C185-182: Angptl1.Dcn.Fibroblasts	240	3	3	0.0125	1	14	14	1	1	1
Vascular	C185-176: Acta2.Mural	240	63	9	0.0375	0.142857142857143	14	14	1	4	4
Vascular	C185-135: Cdhr4.Ependymal	240	297	3	0.0125	0.0101010101010101	14	14	1	7	7
Vascular	C185-1: Shox2.GLU-1	240	163	1	0.00416666666666667	0.00613496932515337	14	14	1	26	26
Neurons_Adcyap1 1 (Tac1)	C185-36: Vcan.GLU-3	14	2	1	0.0714285714285714	0.5	12	12	1	2	2
Neurons_Adcyap1 1 (Tac1)	C185-25: Satb2.Cd40.GLU-3	14	2	1	0.0714285714285714	0.5	12	12	1	2	2
Neurons_Adcyap1 1 (Tac1)	C185-35: C1ql2.Gpr149.GLU-3	14	5	3	0.214285714285714	0.6	12	12	1	3	3
Neurons_Adcyap1 1 (Tac1)	C185-33: Fezf1.Gpr149.GLU-3	14	2	1	0.0714285714285714	0.5	12	12	1	2	2
Neurons_Adcyap1 1 (Tac1)	C185-41: Lef1.Mixed.GLU-4	14	2	1	0.0714285714285714	0.5	12	12	1	2	2
Neurons_Adcyap1 1 (Tac1)	C185-12: Ebf1.Trh.GLU-2	14	11	1	0.0714285714285714	0.0909090909090909	12	12	1	8	8
Neurons_Adcyap1 1 (Tac1)	C185-75: Pmfbp1.Onecut2.GABA-2	14	3	1	0.0714285714285714	0.333333333333333	12	12	1	3	3
